epoch,time_total_sec,time_interval_sec,loss_price,loss_bias,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
524,4044.3,7.725,1.5544929057359695,8.649899274110794,0.0005962495197309181,8.041925320867449e-05,0.0,1.0,0.872802734375,5.2951848771837025,0,1.0000000051950337,0.0003226066550797527,0.0006202966906130314,0.8976213932037354,0.9812491536140442,0.015437661670148373,0.05012813210487366,0.12424838699213915,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
525,4051.6,7.304,2.3818325847387314,7.223131150007248,0.000616358156548813,8.068531860772055e-05,0.0,1.0,0.875,5.2951848771837025,0,0.999999859603112,0.00032166681195431305,2.483837306499481e-06,0.8993947505950928,0.9813274145126343,0.015438132919371128,0.050119660794734955,0.12425028337742787,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
526,4059.1,7.477,1.184430718421936,7.5212321281433105,0.0006297935324255377,8.10247402114328e-05,0.0,1.0,0.8685302734375,5.2951848771837025,0,0.999999913701682,0.00032072586440903876,0.00039247889071702957,0.9013447165489197,0.9815406799316406,0.01543804444372654,0.05010312423110008,0.12424992733891856,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
527,4066.6,7.542,0.825497642159462,14.795455932617188,0.0006360574770951644,8.138498924381565e-05,0.0,1.0,0.8717041015625,5.2951848771837025,0,0.9999999939682311,0.0003197838269545052,0.0005022375844419003,0.9034436941146851,0.9814936518669128,0.01543311309069395,0.05009124055504799,0.12423008126333152,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
528,4074.1,7.55,1.4937072694301605,10.57015597820282,0.000639557620161213,8.175897164619528e-05,0.0,1.0,0.87939453125,5.2951848771837025,0,0.9999999772844601,0.0003188407141180951,0.0005866680294275284,0.9053422808647156,0.981357216835022,0.015427757054567337,0.05008061230182648,0.12420852247155723,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
529,4081.4,7.251,1.3872640877962112,15.49697732925415,0.0006371358322212473,8.209369116229936e-05,0.0,1.0,0.880126953125,5.2951848771837025,0,0.9999999979918357,0.00031789654044377526,0.0003313296474516392,0.9073097705841064,0.9814601540565491,0.015421019867062569,0.05006986856460571,0.12418139903811105,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
530,4088.6,7.247,1.348097637295723,12.423115611076355,0.000632684605079703,8.246445213444531e-05,0.0,1.0,0.8804931640625,5.2951848771837025,0,0.9999999747378748,0.0003169513204918714,0.00029243016615509987,0.9093754887580872,0.9816601872444153,0.015415042638778687,0.05006057024002075,0.12415733018544933,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
531,4095.8,7.183,1.423940747976303,12.582521557807922,0.0006341900007100776,8.281856935354881e-05,0.0,1.0,0.87548828125,5.2951848771837025,0,0.9999999911524355,0.00031600506883884473,0.00046925246715545654,0.9111245274543762,0.9816335439682007,0.015409559942781925,0.05006147548556328,0.12413524859113113,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
532,4103.9,8.026,0.8879547119140625,6.8135117292404175,0.0006340306426864117,8.312016689160373e-05,0.0,1.0,0.8746337890625,5.2951848771837025,0,1.00000012432428,0.0003150578000770664,9.265262633562088e-05,0.9126133918762207,0.9818394184112549,0.015404424630105495,0.05005856230854988,0.12411456252231443,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
533,4111.4,7.571,1.3463640064001083,9.935227870941162,0.000622671635937877,8.337726831086911e-05,0.0,1.0,0.8653564453125,5.2951848771837025,0,1.0000000842119299,0.00031410952881459224,0.0003098561428487301,0.9139819741249084,0.9820599555969238,0.015402368269860744,0.050047941505908966,0.12410627812427841,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
534,4118.6,7.152,1.5223000645637512,12.10479736328125,0.0006183562072692439,8.362178596144076e-05,0.0,1.0,0.8843994140625,5.2951848771837025,0,0.9999998912571696,0.0003131602696749385,3.5692937672138214e-06,0.9152302742004395,0.9823915362358093,0.015401002019643784,0.050036344677209854,0.12410077364643535,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
535,4125.7,7.091,1.2566973119974136,9.98161494731903,0.000629156333161518,8.38721425679978e-05,0.0,1.0,0.871826171875,5.2951848771837025,0,1.00000001663102,0.00031221003729685516,0.00027080997824668884,0.9168910980224609,0.9825645089149475,0.015403286553919315,0.05002135410904884,0.12410997765659018,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
536,4132.6,6.972,1.5830738693475723,12.704086065292358,0.0006288507574936375,8.417955905315466e-05,0.0,1.0,0.8836669921875,5.2951848771837025,0,0.9999999806750564,0.00031125884633410124,0.00014030607417225838,0.9184240102767944,0.982767641544342,0.01540297083556652,0.05000157281756401,0.12410870572029394,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
537,4139.7,7.024,1.099591687321663,9.720743656158447,0.0006182841898407787,8.445854837191291e-05,0.0,1.0,0.8765869140625,5.2951848771837025,0,1.0000000230647854,0.0003103067114552178,0.00033476902171969414,0.9198894500732422,0.9827842116355896,0.015403294004499912,0.04998905584216118,0.12411000767262853,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
538,4147.3,7.684,1.5668303072452545,6.7648120522499084,0.0006143407372292131,8.471460205328185e-05,0.0,1.0,0.8726806640625,5.2951848771837025,0,0.9999999907849997,0.00030935364734330266,0.0006091129034757614,0.9211941957473755,0.9827606678009033,0.015405372716486454,0.049966342747211456,0.12411838186379347,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
539,4154.4,7.087,1.0181261599063873,12.535145044326782,0.000606852161581628,8.494672874803655e-05,0.0,1.0,0.880615234375,5.2951848771837025,0,0.9999998548300831,0.00030839966869578337,0.0007920893840491772,0.922514796257019,0.9827885031700134,0.01540336012840271,0.0499475859105587,0.12411027406465071,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
540,4161.9,7.442,0.949258342385292,10.505951881408691,0.0006066072237445042,8.520170194969978e-05,0.0,1.0,0.881103515625,5.2951848771837025,0,1.0000000004656613,0.00030744479022419086,0.0007021008059382439,0.9239380359649658,0.9830865263938904,0.015397396869957447,0.04992297664284706,0.1240862477068166,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
541,4169.6,7.756,2.244181215763092,5.909048855304718,0.0006101675244281068,8.548116420570295e-05,0.0,1.0,0.876220703125,5.2951848771837025,0,0.9999999960418791,0.0003064890266539323,0.0003698156215250492,0.9257996678352356,0.9832545518875122,0.015390203334391117,0.04990923032164574,0.12405725828983613,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
542,4176.8,7.156,1.0477607697248459,9.003674983978271,0.0006193572626216337,8.584969691582955e-05,0.0,1.0,0.8775634765625,5.2951848771837025,0,1.0000001612242937,0.0003055323927240643,3.802310675382614e-05,0.9277761578559875,0.9834141731262207,0.015383556485176086,0.049905624240636826,0.12403046595565174,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
543,4184.0,7.244,0.7582926526665688,11.777613699436188,0.0006284086703089997,8.61873195390217e-05,0.0,1.0,0.8831787109375,5.2951848771837025,0,1.0000000748632345,0.0003045749031870656,0.00024852994829416275,0.9293811917304993,0.9835454225540161,0.015382500365376472,0.04989249259233475,0.12402620838103724,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
544,4191.6,7.587,1.0313497632741928,8.728909492492676,0.000629520887741819,8.647634604130872e-05,0.0,1.0,0.878662109375,5.2951848771837025,0,0.999999961422872,0.0003036165728086092,5.4551754146814346e-05,0.9308325052261353,0.9835694432258606,0.015382925048470497,0.04986592382192612,0.12402792043919182,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
545,4199.1,7.464,1.191715121269226,13.810882091522217,0.0006233382737264037,8.673881711729337e-05,0.0,1.0,0.8807373046875,5.2951848771837025,0,1.00000001405715,0.0003026574163673352,5.787098780274391e-05,0.9321645498275757,0.9837824702262878,0.015383592806756496,0.04983839765191078,0.12403061237757596,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
546,4206.5,7.406,1.8889362514019012,9.497407078742981,0.0006279411172727123,8.697143312019762e-05,0.0,1.0,0.8631591796875,5.2951848771837025,0,1.0000000003055902,0.0003016974486546222,0.0002581672742962837,0.9332380294799805,0.9842013716697693,0.01538232434540987,0.04980974644422531,0.12402549877105865,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
547,4213.8,7.296,1.2961880564689636,9.624854922294617,0.0006372718489728868,8.717121454537846e-05,0.0,1.0,0.8798828125,5.2951848771837025,0,0.9999999272986289,0.00030073668447436013,0.0007048887200653553,0.9343792200088501,0.9845759868621826,0.015382654033601284,0.04979763180017471,0.12402682787849283,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
548,4221.1,7.353,1.4412670880556107,10.317314267158508,0.0006468788778875023,8.738459837331902e-05,0.0,1.0,0.8721923828125,5.2951848771837025,0,1.0000000510226514,0.00029977513864272096,0.001255035400390625,0.9355241060256958,0.9850689172744751,0.01538451761007309,0.049780648201704025,0.12403434044680163,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
549,4228.1,7.002,0.7580407783389091,13.010412693023682,0.0006629078125115484,8.758165677136276e-05,0.0,1.0,0.880615234375,5.2951848771837025,0,1.0000000658146724,0.00029881282598793107,0.0018183556385338306,0.9363707900047302,0.9859070777893066,0.015392368659377098,0.04975958541035652,0.12406598510219108,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
550,4235.4,7.283,2.0248073637485504,6.242434859275818,0.0006745239952579141,8.775880269240588e-05,0.0,1.0,0.8671875,5.2951848771837025,0,0.9999999926039891,0.00029784976135004197,0.002140839584171772,0.937471330165863,0.9864624738693237,0.015395634807646275,0.04974689334630966,0.12407914735218918,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
551,4243.0,7.556,1.1475046277046204,8.255237579345703,0.0006811686471337453,8.795524445304181e-05,0.0,1.0,0.87548828125,5.2951848771837025,0,1.0000000247337082,0.0002968859595807017,0.002394820563495159,0.938589334487915,0.9862604737281799,0.015402757562696934,0.04974279925227165,0.12410784649931259,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
552,4250.7,7.676,1.6074001342058182,9.351113319396973,0.0006893112586112693,8.817384514259174e-05,0.0,1.0,0.8736572265625,5.2951848771837025,0,0.9999999401662745,0.0002959214355429259,0.002565986942499876,0.9396822452545166,0.9860122799873352,0.015407253056764603,0.04973766580224037,0.12412595641832776,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
553,4257.6,6.981,1.010702222585678,7.790893495082855,0.0006882604502607137,8.836348933982663e-05,0.0,1.0,0.882080078125,5.2951848771837025,0,1.0000000259024087,0.00029495620411086826,0.002235022373497486,0.9405124187469482,0.9854515790939331,0.015407532453536987,0.04975441098213196,0.12412708186990053,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
554,4265.3,7.639,1.0502737164497375,6.260724186897278,0.0006760046089766547,8.851464735926129e-05,0.0,1.0,0.8763427734375,5.2951848771837025,0,1.0000000579238968,0.00029399028016959173,0.0017374195158481598,0.9414131045341492,0.9850446581840515,0.015407811850309372,0.049771424382925034,0.12412820731126899,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
555,4272.5,7.193,1.0438608154654503,14.262630939483643,0.000664220133330673,8.869884732121136e-05,0.0,1.0,0.8817138671875,5.2951848771837025,0,0.9999999390468862,0.00029302367861483815,0.001273603644222021,0.9424698948860168,0.9845583438873291,0.015406349673867226,0.04978736490011215,0.1241223173884021,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
556,4279.5,7.006,1.1026312112808228,13.973474562168121,0.0006582304049516097,8.890351091395132e-05,0.0,1.0,0.8831787109375,5.2951848771837025,0,0.9999999492865741,0.00029205641435279953,0.0013949540443718433,0.9435842633247375,0.9843390583992004,0.015408759005367756,0.0497891940176487,0.1241320224815811,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
557,4287.2,7.683,0.8959751725196838,13.00354266166687,0.0006616005266550928,8.911498662200756e-05,0.0,1.0,0.88037109375,5.2951848771837025,0,1.0000000145591912,0.0002910885022998871,0.0014204788021743298,0.944664716720581,0.9839088916778564,0.015411346219480038,0.04981226474046707,0.12414244326369624,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
558,4294.8,7.64,1.09267757833004,9.416443347930908,0.0006622098590014502,8.930643525673077e-05,0.0,1.0,0.873291015625,5.2951848771837025,0,1.0000000628642718,0.00029011995738250225,0.0015884297899901867,0.9457093477249146,0.9834813475608826,0.015413682907819748,0.04984143748879433,0.12415185422626497,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
