epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
796,7043.8,8.523,4.789786398410797,2.276553362607956,2.0702191250165924e-05,1.0,0.93701171875,,,0,0.0,0.0,5.433707993181991e-05,0.143922358751297,0.18302610516548157,0.1291687786579132,0.22678178548812866,0.16607186198234558,0.07795631885528564,0.045865144580602646,0.02133609540760517,0.018587660044431686,-0.14109890162944794,0.0020034483168274164,-82.5875,,,,,,,,,
797,7052.0,8.263,5.659172296524048,3.0286837220191956,2.071752214760636e-05,1.0,0.9381103515625,,,0,0.0,0.0,5.3824015421633166e-05,0.1439632624387741,0.18304596841335297,0.12917041778564453,0.22677727043628693,0.16612957417964935,0.07791205495595932,0.04586273804306984,0.021350115537643433,0.018566051498055458,-0.14114156365394592,0.0019882500637322664,-79.7625,,,,,,,,,
798,7060.2,8.175,5.825266003608704,2.8817916810512543,2.072415600196109e-05,1.0,0.93646240234375,,,0,0.0,0.0,5.33130968073756e-05,0.1439449042081833,0.18309001624584198,0.12918582558631897,0.22683607041835785,0.16619333624839783,0.07785718142986298,0.04585671424865723,0.021349601447582245,0.018613453954458237,-0.14111636579036713,0.0020105992443859577,-93.1375,,,,,,,,,
799,7068.9,8.714,3.6817456483840942,2.409829616546631,2.0715051959996345e-05,1.0,0.93365478515625,,5.2951848771837025,0,2.000000119209286,1.999999880790707,5.280432967637138e-05,0.1439168006181717,0.18314464390277863,0.12917247414588928,0.22680625319480896,0.1662294566631317,0.07780550420284271,0.04584868997335434,0.021380137652158737,0.018604189157485962,-0.14108332991600037,0.00207698717713356,-107.92499999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
800,7078.4,9.519,3.1999787092208862,2.7591835260391235,2.071405469905585e-05,1.0,0.93310546875,,,0,0.0,0.0,5.2297719592416176e-05,0.14393261075019836,0.1832316815853119,0.12913984060287476,0.22675488889217377,0.16620120406150818,0.07776451855897903,0.04583878815174103,0.021433282643556595,0.018575917929410934,-0.1410943567752838,0.0021281202789396048,-151.1625,,,,,,,,,
801,7086.7,8.271,4.481768310070038,1.6268187463283539,2.0717114693979966e-05,1.0,0.93341064453125,,,0,0.0,0.0,5.179327209571681e-05,0.14395152032375336,0.1832970678806305,0.12913982570171356,0.22684232890605927,0.16616618633270264,0.07775011658668518,0.04580063000321388,0.021467052400112152,0.01859040930867195,-0.1411065310239792,0.002133072353899479,-87.0375,,,,,,,,,
802,7095.5,8.843,3.968289613723755,4.319689571857452,2.072761799354339e-05,1.0,0.93792724609375,,,0,0.0,0.0,5.129099270283027e-05,0.14400508999824524,0.18336628377437592,0.12911583483219147,0.22682882845401764,0.16612815856933594,0.07774412631988525,0.04576225206255913,0.021517792716622353,0.018593061715364456,-0.14115357398986816,0.0021018488332629204,-192.5125,,,,,,,,,
803,7104.7,9.111,3.6810309290885925,1.9138083010911942,2.073823134196573e-05,1.0,0.93341064453125,,,0,0.0,0.0,5.079088690660359e-05,0.14399918913841248,0.1833658367395401,0.1291271448135376,0.22693587839603424,0.16610579192638397,0.0777314305305481,0.045735493302345276,0.02150154858827591,0.01862209290266037,-0.14114628732204437,0.002095900708809495,-92.125,,,,,,,,,
804,7113.2,8.524,3.85997873544693,3.049117863178253,2.0734560166602023e-05,1.0,0.94097900390625,,,0,0.0,0.0,5.02929601761135e-05,0.14399385452270508,0.18334601819515228,0.1291373372077942,0.22706514596939087,0.1660713255405426,0.07770641893148422,0.045706454664468765,0.021465584635734558,0.018663868308067322,-0.1411411017179489,0.002075470518320799,-141.75,,,,,,,,,
805,7122.6,9.369,4.046029061079025,2.6476459205150604,2.0735511498060077e-05,1.0,0.9322509765625,,,0,0.0,0.0,4.979721795660701e-05,0.1440090835094452,0.18337498605251312,0.12913981080055237,0.22717390954494476,0.16602399945259094,0.07767751812934875,0.045683860778808594,0.021469201892614365,0.018696852028369904,-0.14115199446678162,0.0020569353364408016,-133.48749999999998,,,,,,,,,
806,7131.3,8.714,4.980807185173035,2.918551355600357,2.074017038466991e-05,1.0,0.9366455078125,,,0,0.0,0.0,4.9303665669441646e-05,0.14402973651885986,0.18340900540351868,0.12911902368068695,0.227200448513031,0.16596619784832,0.07764062285423279,0.04566879943013191,0.02149130590260029,0.01871260069310665,-0.14116790890693665,0.002037190832197666,-119.2125,,,,,,,,,
807,7140.5,9.203,3.3790231347084045,2.1233722269535065,2.0743159893754637e-05,1.0,0.928955078125,,,0,0.0,0.0,4.881230871202614e-05,0.14400051534175873,0.18340332806110382,0.1291143298149109,0.2272690385580063,0.1659046709537506,0.07761970162391663,0.045663923025131226,0.021485120058059692,0.018744418397545815,-0.14113478362560272,0.0020390066783875227,-131.2,,,,,,,,,
808,7148.8,8.33,7.2967888712883,3.313170224428177,2.07287521334365e-05,1.0,0.93670654296875,,,0,0.0,0.0,4.832315245776131e-05,0.14392945170402527,0.1833396553993225,0.12913921475410461,0.22744667530059814,0.16585315763950348,0.07759258151054382,0.045664433389902115,0.02142474055290222,0.018804699182510376,-0.14106331765651703,0.0020468945149332285,-68.4375,,,,,,,,,
809,7157.6,8.787,6.463047444820404,3.4577026069164276,2.0711580873467028e-05,1.0,0.93389892578125,,,0,0.0,0.0,4.7836202255981854e-05,0.14389733970165253,0.1833239644765854,0.1291530877351761,0.22757704555988312,0.16579902172088623,0.07757975906133652,0.04565652832388878,0.021413983777165413,0.018828406929969788,-0.14102894067764282,0.0020526412408798933,-161.7,,,,,,,,,
810,7166.0,8.372,4.572304785251617,2.094587028026581,2.070173195534153e-05,1.0,0.9349365234375,,,0,0.0,0.0,4.735146343189693e-05,0.1438591331243515,0.18330687284469604,0.12918469309806824,0.22765135765075684,0.16585597395896912,0.07755997031927109,0.04567146673798561,0.0214011799544096,0.01884271390736103,-0.14098969101905823,0.002073281677439809,-133.2875,,,,,,,,,
811,7174.4,8.448,5.375678479671478,2.540896013379097,2.069421725536813e-05,1.0,0.93316650390625,,,0,0.0,0.0,4.686894128653279e-05,0.14386074244976044,0.18332695960998535,0.1291867047548294,0.22765833139419556,0.165867879986763,0.07755113393068314,0.04566948488354683,0.021419566124677658,0.018840475007891655,-0.1409887671470642,0.0020781448110938072,-136.07500000000002,,,,,,,,,
812,7182.7,8.3,5.877290904521942,3.8352341651916504,2.0696742012660252e-05,1.0,0.93402099609375,,,0,0.0,0.0,4.638864109667414e-05,0.143863245844841,0.18337774276733398,0.12918449938297272,0.22766226530075073,0.16587115824222565,0.07754223793745041,0.04566232115030289,0.021459374576807022,0.018832219764590263,-0.14098605513572693,0.0021000897977501154,-94.60000000000001,,,,,,,,,
813,7190.6,7.854,5.284489035606384,3.4396145045757294,2.0697147647297243e-05,1.0,0.93878173828125,,,0,0.0,0.0,4.591056811480718e-05,0.143871009349823,0.18343442678451538,0.12918518483638763,0.2276759296655655,0.16591264307498932,0.07749012112617493,0.045662038028240204,0.02148105390369892,0.018843667581677437,-0.14098882675170898,0.002120884135365486,-101.725,,,,,,,,,
814,7198.2,7.672,5.527892529964447,2.726730167865753,2.069419224426383e-05,1.0,0.935302734375,,,0,0.0,0.0,4.543472756906119e-05,0.14381322264671326,0.1834200769662857,0.12920470535755157,0.22775757312774658,0.16595640778541565,0.07744042575359344,0.045664411038160324,0.02143562026321888,0.018873319029808044,-0.14093191921710968,0.0021792228799313307,-115.17500000000001,,,,,,,,,
815,7207.0,8.8,4.326399147510529,3.5246121287345886,2.067692958007683e-05,1.0,0.93145751953125,,,0,0.0,0.0,4.4961124663152304e-05,0.1437711864709854,0.1834130436182022,0.12920792400836945,0.2278059422969818,0.165973499417305,0.07739178836345673,0.045660436153411865,0.02140989899635315,0.018894532695412636,-0.1408894658088684,0.0022191484458744526,-179.325,,,,,,,,,
816,7216.1,9.053,4.97232586145401,3.8207794427871704,2.0671017864515306e-05,1.0,0.9371337890625,,,0,0.0,0.0,4.448976457632583e-05,0.14378555119037628,0.18342182040214539,0.12918809056282043,0.22773298621177673,0.1659848541021347,0.07738009095191956,0.04565444961190224,0.021422429010272026,0.018886646255850792,-0.14090342819690704,0.0022093146108090878,-169.9375,,,,,,,,,
817,7225.0,8.9,4.970726847648621,3.231880009174347,2.0674608549597906e-05,1.0,0.93060302734375,,,0,0.0,0.0,4.402065246330044e-05,0.14377115666866302,0.18338721990585327,0.12919080257415771,0.22774478793144226,0.16598612070083618,0.0773807018995285,0.045651599764823914,0.02139461785554886,0.018886277452111244,-0.14089295268058777,0.0022133691236376762,-120.6875,,,,,,,,,
818,7234.3,9.288,5.071491360664368,4.2717748284339905,2.0661794223997276e-05,1.0,0.93328857421875,,,0,0.0,0.0,4.355379345421078e-05,0.1436842828989029,0.18327413499355316,0.129263773560524,0.22783982753753662,0.16617371141910553,0.07737619429826736,0.04566535726189613,0.021318262442946434,0.018917543813586235,-0.140811488032341,0.002226848853752017,-183.2875,,,,,,,,,
819,7242.2,7.907,5.987573623657227,2.17547070980072,2.0638589376176242e-05,1.0,0.93670654296875,,,0,0.0,0.0,4.308919265455233e-05,0.1436367779970169,0.18324612081050873,0.12930527329444885,0.227852001786232,0.16633851826190948,0.07736225426197052,0.04566828906536102,0.021289853379130363,0.018976598978042603,-0.14075946807861328,0.0022201917599886656,-127.2125,,,,,,,,,
820,7250.8,8.591,6.993667960166931,3.2427971363067627,2.062760586341028e-05,1.0,0.9361572265625,,,0,0.0,0.0,4.262685514512494e-05,0.14361199736595154,0.1832665354013443,0.12933646142482758,0.22788840532302856,0.16643184423446655,0.0773477777838707,0.0456777922809124,0.021278703585267067,0.01902531459927559,-0.14072906970977783,0.002233447041362524,-110.0875,,,,,,,,,
821,7259.5,8.717,4.7241498827934265,3.0924988090991974,2.062413796011242e-05,1.0,0.9356689453125,,,0,0.0,0.0,4.216678598197763e-05,0.14359743893146515,0.18326738476753235,0.12935620546340942,0.22791408002376556,0.16648325324058533,0.0773417055606842,0.045685820281505585,0.02127007022500038,0.019030382856726646,-0.14071452617645264,0.0022524050436913967,-90.25,,,,,,,,,
822,7268.2,8.74,4.101504862308502,2.0760113298892975,2.061525174212875e-05,1.0,0.9361572265625,,,0,0.0,0.0,4.170899019635293e-05,0.14353807270526886,0.18321493268013,0.12937785685062408,0.22799190878868103,0.1665041446685791,0.07731125503778458,0.04570411145687103,0.02121766470372677,0.019093183800578117,-0.14065337181091309,0.002250716555863619,-107.975,,,,,,,,,
823,7276.8,8.53,3.5915626883506775,2.5620508790016174,2.059481994365342e-05,1.0,0.9339599609375,,,0,0.0,0.0,4.1253472794632234e-05,0.14345896244049072,0.1831579953432083,0.1294071078300476,0.22813545167446136,0.16645625233650208,0.07731794565916061,0.045718759298324585,0.02113005332648754,0.019208205863833427,-0.14057019352912903,0.0022495395969599485,-107.98750000000001,,,,,,,,,
824,7285.8,9.001,5.902884840965271,2.935792461037636,2.0573605070239864e-05,1.0,0.931396484375,,,0,0.0,0.0,4.080023875828094e-05,0.14340105652809143,0.18313011527061462,0.12942558526992798,0.22822821140289307,0.1664305031299591,0.07731910049915314,0.0457245372235775,0.021069129928946495,0.019292818382382393,-0.1405084878206253,0.0022596747148782015,-121.5875,,,,,,,,,
825,7294.3,8.514,4.7568124532699585,4.729817450046539,2.055756158370059e-05,1.0,0.93408203125,,,0,0.0,0.0,4.0349293043793824e-05,0.1433415710926056,0.18310651183128357,0.129451721906662,0.22832702100276947,0.16643452644348145,0.07731913775205612,0.04572618380188942,0.021015172824263573,0.019377239048480988,-0.1404440701007843,0.0022700342815369368,-185.42499999999998,,,,,,,,,
826,7303.3,8.991,2.8550412952899933,2.454956293106079,2.053973003057763e-05,1.0,0.93133544921875,,,0,0.0,0.0,3.990064058264093e-05,0.143279030919075,0.1830632984638214,0.12946131825447083,0.2284417450428009,0.16641464829444885,0.07730153948068619,0.04568737745285034,0.02095145359635353,0.01944783888757229,-0.14037978649139404,0.002284228103235364,-38.575,,,,,,,,,
827,7311.4,8.186,5.913915753364563,3.4305340051651,2.0525902527879225e-05,1.0,0.93695068359375,,,0,0.0,0.0,3.94542862812137e-05,0.14325980842113495,0.1830645054578781,0.12944945693016052,0.22850574553012848,0.166330024600029,0.07729542255401611,0.0456666424870491,0.020925277844071388,0.019508423283696175,-0.14035579562187195,0.0022750040516257286,-108.3875,,,,,,,,,
828,7319.0,7.58,5.574512243270874,2.507467895746231,2.0523512830550317e-05,1.0,0.93359375,,,0,0.0,0.0,3.901023502077128e-05,0.1432688981294632,0.18308255076408386,0.12942710518836975,0.22854380309581757,0.16620475053787231,0.07729864120483398,0.04566122218966484,0.02091260440647602,0.019536800682544708,-0.14036309719085693,0.0022700366098433733,-170.28750000000002,,,,,,,,,
829,7327.9,8.827,3.910286605358124,2.6129127889871597,2.0529128505586414e-05,1.0,0.93194580078125,,,0,0.0,0.0,3.856849165738717e-05,0.14328902959823608,0.18309570848941803,0.12941257655620575,0.22857385873794556,0.16609326004981995,0.07731620967388153,0.04566697031259537,0.020899657160043716,0.019554877653717995,-0.1403832584619522,0.002257909160107374,-122.7125,,,,,,,,,
830,7337.2,9.389,5.02688729763031,2.1705965995788574,2.0530160782072926e-05,1.0,0.93499755859375,,,0,0.0,0.0,3.812906102189585e-05,0.1432802528142929,0.18308861553668976,0.12940290570259094,0.22862745821475983,0.1659865379333496,0.0773347020149231,0.04566294327378273,0.020859312266111374,0.01959044300019741,-0.14037524163722992,0.0022636137437075377,-147.75,,,,,,,,,
831,7345.0,7.741,5.928483664989471,3.261792540550232,2.0527950255200267e-05,1.0,0.938232421875,,,0,0.0,0.0,3.769194791984061e-05,0.14326602220535278,0.18306580185890198,0.12940895557403564,0.22874027490615845,0.16591951251029968,0.07731737196445465,0.045658618211746216,0.020809942856431007,0.019625602290034294,-0.14036308228969574,0.00226717721670866,-161.3875,,,,,,,,,
832,7352.4,7.448,6.405506789684296,3.7200014293193817,2.0523575130937388e-05,1.0,0.93865966796875,,,0,0.0,0.0,3.725715713142005e-05,0.14326517283916473,0.18300679326057434,0.12943735718727112,0.2288515716791153,0.16595427691936493,0.07728605717420578,0.04565751925110817,0.020748242735862732,0.01964910700917244,-0.1403684765100479,0.0022409704979509115,-146.2,,,,,,,,,
833,7360.4,8.012,6.059750914573669,3.0411125123500824,2.0531709651550045e-05,1.0,0.93560791015625,,,0,0.0,0.0,3.6824693411436755e-05,0.1433316469192505,0.18300117552280426,0.12943273782730103,0.22881264984607697,0.16598890721797943,0.07727402448654175,0.045655377209186554,0.020747359842061996,0.019603325054049492,-0.14044339954853058,0.002207091310992837,-113.55,,,,,,,,,
834,7368.8,8.323,5.501011908054352,2.9719486236572266,2.0550001863739453e-05,1.0,0.93670654296875,,,0,0.0,0.0,3.639456148924445e-05,0.1433950811624527,0.1829959899187088,0.12941522896289825,0.22872549295425415,0.16600893437862396,0.07727307081222534,0.04565340653061867,0.0207503754645586,0.01954745687544346,-0.14051584899425507,0.0021823113784193993,-102.925,,,,,,,,,
835,7377.2,8.448,4.901876330375671,2.2826098799705505,2.0568270429066615e-05,1.0,0.93194580078125,,,0,0.0,0.0,3.5966766068697235e-05,0.14345607161521912,0.18296590447425842,0.1293911635875702,0.22865654528141022,0.16598552465438843,0.07728465646505356,0.045637909322977066,0.020743032917380333,0.019507097080349922,-0.14058558642864227,0.002130174543708563,-158.9125,,,,,,,,,
836,7386.1,8.913,4.4176119565963745,3.346379578113556,2.0585666334227426e-05,1.0,0.93304443359375,,,0,0.0,0.0,3.554131182809703e-05,0.1435038298368454,0.18294942378997803,0.12937025725841522,0.22860795259475708,0.16595545411109924,0.07730100303888321,0.04561665281653404,0.020745662972331047,0.019497236236929893,-0.14063619077205658,0.002070337999612093,-168.1875,,,,,,,,,
837,7393.9,7.778,6.39118754863739,3.9211925268173218,2.0596683953044703e-05,1.0,0.93377685546875,,,0,0.0,0.0,3.511820342014341e-05,0.14353090524673462,0.18293964862823486,0.12934784591197968,0.22858750820159912,0.1659228354692459,0.07728994637727737,0.04559112340211868,0.020763123407959938,0.019479844719171524,-0.140664204955101,0.0020324750803411007,-130.53750000000002,,,,,,,,,
838,7403.2,9.282,4.7202993631362915,3.4696311354637146,2.0606611087714555e-05,1.0,0.933837890625,,,0,0.0,0.0,3.469744547188195e-05,0.14357703924179077,0.182968869805336,0.1293289065361023,0.22855140268802643,0.16589541733264923,0.07729936391115189,0.045569419860839844,0.02080647274851799,0.019413845613598824,-0.14071395993232727,0.002034587785601616,-98.15,,,,,,,,,
839,7411.5,8.262,4.213773429393768,2.5220510363578796,2.0616147594409995e-05,1.0,0.93548583984375,,,0,0.0,0.0,3.427904258465442e-05,0.14359331130981445,0.18297898769378662,0.12932083010673523,0.22849218547344208,0.16592174768447876,0.07731602340936661,0.045553356409072876,0.020829062908887863,0.019373800605535507,-0.14073261618614197,0.0020435189362615347,-136.6875,,,,,,,,,
840,7420.1,8.657,5.544572234153748,3.1902279257774353,2.0620887880795635e-05,1.0,0.9302978515625,,,0,0.0,0.0,3.386299933404754e-05,0.1436055302619934,0.18299616873264313,0.1293184757232666,0.2284592241048813,0.16594623029232025,0.07732868939638138,0.045539792627096176,0.02084876410663128,0.01934981532394886,-0.1407453417778015,0.0020522470586001873,-142.2875,,,,,,,,,
841,7428.7,8.603,5.599133729934692,2.9851429164409637,2.062301336991368e-05,1.0,0.93017578125,,,0,0.0,0.0,3.3449320269843724e-05,0.14361512660980225,0.18301567435264587,0.12932167947292328,0.22843648493289948,0.16597706079483032,0.07734296470880508,0.045530226081609726,0.020861001685261726,0.019312705844640732,-0.14075793325901031,0.0020840272773057222,-138.975,,,,,,,,,
842,7436.5,7.764,5.054291307926178,2.893132895231247,2.062429575744318e-05,1.0,0.93341064453125,,,0,0.0,0.0,3.303800991597095e-05,0.14360716938972473,0.18303267657756805,0.12932173907756805,0.22843068838119507,0.16601140797138214,0.07733412832021713,0.04551073536276817,0.020870571956038475,0.019305799156427383,-0.1407490074634552,0.002107304520905018,-52.75,,,,,,,,,
843,7444.9,8.475,4.517247259616852,2.848123997449875,2.0624119315471034e-05,1.0,0.9351806640625,,,0,0.0,0.0,3.262907277045339e-05,0.14362545311450958,0.18307361006736755,0.1293087899684906,0.22837220132350922,0.16604137420654297,0.07732457667589188,0.04549698904156685,0.020907621830701828,0.019290510565042496,-0.14076420664787292,0.002111270558089018,-191.27499999999998,,,,,,,,,
844,7453.9,8.901,3.1935157477855682,3.4528955817222595,2.063113015537965e-05,1.0,0.9310302734375,,,0,0.0,0.0,3.222251330536203e-05,0.14364497363567352,0.18310661613941193,0.1292971670627594,0.22835375368595123,0.1660573035478592,0.07729674875736237,0.045480821281671524,0.020934762433171272,0.01927524246275425,-0.14078213274478912,0.0021144701167941093,-169.57500000000002,,,,,,,,,
845,7462.5,8.684,5.328833520412445,3.6410759687423706,2.063266356344684e-05,1.0,0.9322509765625,,,0,0.0,0.0,3.181833596676612e-05,0.14363010227680206,0.183060422539711,0.12929590046405792,0.22838658094406128,0.16605331003665924,0.07728561758995056,0.0454581193625927,0.020913291722536087,0.01924733631312847,-0.14077378809452057,0.0021260124631226063,-141.4375,,,,,,,,,
846,7470.7,8.198,4.818903565406799,2.153952084481716,2.0627428966690786e-05,1.0,0.93560791015625,,,0,0.0,0.0,3.1416545174684285e-05,0.143602654337883,0.18300868570804596,0.12929806113243103,0.2284262776374817,0.16603638231754303,0.07729048281908035,0.04543912410736084,0.02087744139134884,0.019240017980337143,-0.1407518982887268,0.0021393275819718838,-24.95,,,,,,,,,
847,7478.8,8.022,6.088124752044678,2.4144231975078583,2.0616574602172477e-05,1.0,0.9345703125,,,0,0.0,0.0,3.101714532303629e-05,0.14355649054050446,0.18295319378376007,0.1293247640132904,0.2285567820072174,0.1660146862268448,0.07730194181203842,0.04542560502886772,0.020822396501898766,0.01925763115286827,-0.14071018993854523,0.002162982476875186,-94.5875,,,,,,,,,
848,7488.4,9.609,3.2055846452713013,2.369214117527008,2.060595124930842e-05,1.0,0.9298095703125,,,0,0.0,0.0,3.062014077959484e-05,0.14353662729263306,0.18293282389640808,0.12933683395385742,0.2286379635334015,0.16598351299762726,0.07730743288993835,0.04541841521859169,0.020798802375793457,0.01927066408097744,-0.14069150388240814,0.0021718444768339396,-123.91250000000001,,,,,,,,,
849,7497.1,8.727,6.259262561798096,3.2255216240882874,2.060178121610079e-05,1.0,0.9322509765625,,,0,0.0,0.0,3.0225535885938044e-05,0.1435321420431137,0.1829407811164856,0.12933869659900665,0.2286830097436905,0.1659553498029709,0.07729429751634598,0.04542212933301926,0.020788809284567833,0.01926860399544239,-0.14068831503391266,0.00219506723806262,-127.3,,,,,,,,,
850,7505.3,8.166,6.141418695449829,2.1001145243644714,2.0600643892976223e-05,1.0,0.92999267578125,,,0,0.0,0.0,2.9833334957401792e-05,0.14353351294994354,0.1829487830400467,0.1293550431728363,0.22873419523239136,0.1659640222787857,0.07728952169418335,0.045432429760694504,0.020789045840501785,0.01927822455763817,-0.14068840444087982,0.002193111926317215,-80.01249999999999,,,,,,,,,
851,7513.4,8.179,4.612288951873779,1.6462680995464325,2.060429505945649e-05,1.0,0.93145751953125,,,0,0.0,0.0,2.9443542283032693e-05,0.14356015622615814,0.18297764658927917,0.12935878336429596,0.22873452305793762,0.16597086191177368,0.07729412615299225,0.0454355925321579,0.020814528688788414,0.019263243302702904,-0.14071397483348846,0.002185891382396221,-74.525,,,,,,,,,
852,7522.2,8.726,5.766321659088135,3.2636502981185913,2.0615178527805256e-05,1.0,0.93389892578125,,,0,0.0,0.0,2.9056162125540794e-05,0.14360474050045013,0.18301650881767273,0.12935465574264526,0.2286958247423172,0.16597473621368408,0.0773143321275711,0.04543372988700867,0.02084304392337799,0.019250864163041115,-0.1407572627067566,0.002165341516956687,-145.8375,,,,,,,,,
853,7531.1,8.963,4.220087170600891,3.411194622516632,2.0625057914003264e-05,1.0,0.93115234375,,,0,0.0,0.0,2.8671198721253625e-05,0.1436208337545395,0.18303164839744568,0.1293329894542694,0.22862353920936584,0.16595984995365143,0.07731569558382034,0.04543285071849823,0.020850995555520058,0.019237985834479332,-0.1407742202281952,0.002168443752452731,-176.55,,,,,,,,,
854,7539.4,8.308,5.055336952209473,2.767646998167038,2.06267427529383e-05,1.0,0.93231201171875,,,0,0.0,0.0,2.828865628006919e-05,0.14362367987632751,0.183029443025589,0.12931643426418304,0.22861157357692719,0.16592851281166077,0.07729224860668182,0.04543338343501091,0.02084268443286419,0.019242873415350914,-0.14077770709991455,0.002166177611798048,-170.15,,,,,,,,,
855,7548.1,8.687,4.532678186893463,2.510302186012268,2.0628408492484596e-05,1.0,0.93365478515625,,,0,0.0,0.0,2.790853898541043e-05,0.14363747835159302,0.18304631114006042,0.1292998194694519,0.22862432897090912,0.16588085889816284,0.077259860932827,0.04543422907590866,0.020843645557761192,0.01926397532224655,-0.1407890021800995,0.0021496887784451246,-180.9375,,,,,,,,,
856,7556.7,8.599,4.684786796569824,2.8212292790412903,2.0634990960388677e-05,1.0,0.9342041015625,,,0,0.0,0.0,2.7530850994179017e-05,0.14366155862808228,0.18308903276920319,0.12927596271038055,0.22860407829284668,0.16583183407783508,0.07722876965999603,0.04543917626142502,0.020867886021733284,0.019275417551398277,-0.1408086121082306,0.0021371101029217243,-161.8,,,,,,,,,
857,7565.5,8.765,4.084271132946014,4.049899272620678,2.0641972241719486e-05,1.0,0.93023681640625,,,0,0.0,0.0,2.7155596436710493e-05,0.14368987083435059,0.1831495761871338,0.1292589008808136,0.22863222658634186,0.16577693819999695,0.0771920457482338,0.0454343780875206,0.02089841663837433,0.019267883151769638,-0.14083382487297058,0.002149443607777357,-239.725,,,,,,,,,
858,7574.5,9.01,3.5210673809051514,3.380870968103409,2.0649682937801117e-05,1.0,0.9337158203125,,,0,0.0,0.0,2.6782779416728453e-05,0.143720343708992,0.18319736421108246,0.12923839688301086,0.22863830626010895,0.1657172441482544,0.07717261463403702,0.045425474643707275,0.02093450166285038,0.01925077475607395,-0.1408618688583374,0.0021502268500626087,-158.72500000000002,,,,,,,,,
859,7583.7,9.174,4.372823536396027,3.625265896320343,2.065728631350794e-05,1.0,0.9320068359375,,,0,0.0,0.0,2.641240401130019e-05,0.14373645186424255,0.1832313984632492,0.12922224402427673,0.22864817082881927,0.16565844416618347,0.07716453820466995,0.04541787505149841,0.020947618409991264,0.01921657845377922,-0.14088046550750732,0.0021867300383746624,-117.725,,,,,,,,,
860,7592.0,8.311,3.610172688961029,2.460568428039551,2.066139040834969e-05,1.0,0.93353271484375,,,0,0.0,0.0,2.6044474270791666e-05,0.14375464618206024,0.18327534198760986,0.12921756505966187,0.22868672013282776,0.16561973094940186,0.07715386897325516,0.04540993645787239,0.020957356318831444,0.019188538193702698,-0.14090074598789215,0.0022287098690867424,-122.82500000000002,,,,,,,,,
861,7601.2,9.185,3.567153751850128,4.417195737361908,2.0669231162173674e-05,1.0,0.9326171875,,,0,0.0,0.0,2.5678994218823735e-05,0.14379410445690155,0.18332426249980927,0.12919308245182037,0.22867047786712646,0.16555967926979065,0.07714079320430756,0.04540140554308891,0.020975317806005478,0.01914568804204464,-0.14094366133213043,0.0022596041671931744,-149.53750000000002,,,,,,,,,
862,7610.3,9.161,3.911496162414551,3.1613351702690125,2.0679825411207275e-05,1.0,0.935546875,,,0,0.0,0.0,2.531596785222757e-05,0.14381563663482666,0.18335455656051636,0.1291743367910385,0.2286785989999771,0.16551034152507782,0.07711495459079742,0.045393481850624084,0.020982172340154648,0.019119897857308388,-0.1409677118062973,0.002284759422764182,-92.5625,,,,,,,,,
863,7619.8,9.457,3.584205389022827,3.669423460960388,2.0682683498307597e-05,1.0,0.93658447265625,,,0,0.0,0.0,2.4955399141001342e-05,0.14381060004234314,0.18336555361747742,0.1291704773902893,0.2287306934595108,0.16546621918678284,0.07709798961877823,0.04538702219724655,0.02097129262983799,0.019138315692543983,-0.14096152782440186,0.0022944165393710136,-120.8375,,,,,,,,,
864,7628.4,8.631,6.144679963588715,3.151799261569977,2.0678712644439656e-05,1.0,0.93524169921875,,,0,0.0,0.0,2.459729202826689e-05,0.14378301799297333,0.18335629999637604,0.12917494773864746,0.22880853712558746,0.1654314249753952,0.07707341760396957,0.04538637399673462,0.02093835547566414,0.019172770902514458,-0.1409333348274231,0.002311836462467909,-82.3375,,,,,,,,,
865,7637.6,9.147,3.583180785179138,2.613056033849716,2.067142941086786e-05,1.0,0.93316650390625,,,0,0.0,0.0,2.4241650430226074e-05,0.14376910030841827,0.18335290253162384,0.12916938960552216,0.228866308927536,0.16537895798683167,0.07704826444387436,0.0453840047121048,0.020908711478114128,0.019198739901185036,-0.1409197598695755,0.002325692679733038,-128.525,,,,,,,,,
866,7647.1,9.536,2.92208594083786,3.4715753197669983,2.0669457171607064e-05,1.0,0.93463134765625,,,0,0.0,0.0,2.3888478236118427e-05,0.14376936852931976,0.18335987627506256,0.12916813790798187,0.22894249856472015,0.16532383859157562,0.07703816145658493,0.04536803439259529,0.02089804783463478,0.019213741645216942,-0.1409195214509964,0.002328557427972555,-177.775,,,,,,,,,
