epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,loss_A,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_A,gnorm_scale,lr,lambda0_norm,A_norm,A_frob,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
209,3502.5,19.048,0.29702007211744785,0.5796606987714767,0.00014549880143022165,7.328092920033669e-06,1.0,0.99920654296875,,0,0.0,0.0,0.0,0.00018349106390027557,0.3814392387866974,0.0859217494726181,0.0859217494726181,0.022608350962400436,0.015361089259386063,0.038207486271858215,0.012438502162694931,0.024426324293017387,0.0913170725107193,0.34833019971847534,0.0221349336206913,0.12382729351520538,42.099999999999994,,,,,,,,,
210,3522.2,19.74,0.3776597222313285,0.8013313114643097,0.00014549833940691315,7.408366627714713e-06,1.0,0.9991455078125,,0,0.0,0.0,0.0,0.000183312418759442,0.38148602843284607,0.08630383759737015,0.08630383759737015,0.022599998861551285,0.015329471789300442,0.0382322259247303,0.012408574111759663,0.024429725483059883,0.09133469313383102,0.3483715355396271,0.0221916101872921,0.12383199483156204,31.049999999999994,,,,,,,,,
211,3540.5,18.205,0.1637895661406219,0.6913859024643898,0.0001455634192097932,7.477900453523034e-06,1.0,0.9979248046875,,0,0.0,0.0,0.0,0.00018313290023523477,0.38161203265190125,0.08673609793186188,0.08673609793186188,0.02259001135826111,0.015301128849387169,0.03824329376220703,0.012387149967253208,0.0244284737855196,0.09125009179115295,0.348561555147171,0.022196564823389053,0.12374697625637054,-2.974999999999998,,,,,,,,,
212,3561.3,20.861,1.018905159085989,0.5676563680171967,0.0001456561149097979,7.5501585570236784e-06,1.0,0.99981689453125,,0,0.0,0.0,0.0,0.0001829525102107182,0.3816710114479065,0.08716505020856857,0.08716505020856857,0.022567182779312134,0.0152646629139781,0.03822705149650574,0.012366087175905704,0.024410925805568695,0.091348797082901,0.34861448407173157,0.022175902500748634,0.12371064722537994,18.575,,,,,,,,,
213,3579.6,18.32,1.7473369566723704,1.2507756501436234,0.0001456662721466273,7.627219247297035e-06,1.0,0.9927978515625,,0,0.0,0.0,0.0,0.0001827712505780983,0.38165128231048584,0.08761706203222275,0.08761706203222275,0.02253996767103672,0.015226003713905811,0.03821532055735588,0.01234284695237875,0.02437569946050644,0.0915135070681572,0.3485371172428131,0.022173576056957245,0.12374649941921234,-92.32499999999999,,,,,,,,,
214,3598.4,18.805,0.3512771399691701,0.3910961151123047,0.00014566294339601882,7.711223588557914e-06,1.0,0.9971923828125,,0,0.0,0.0,0.0,0.00018258912323870286,0.3816816508769989,0.08814774453639984,0.08814774453639984,0.022491373121738434,0.015160084702074528,0.03818561136722565,0.01230516005307436,0.024314632639288902,0.09186377376317978,0.34851962327957153,0.02201850339770317,0.12365753948688507,22.85000000000001,,,,,,,,,
215,3618.5,20.02,0.30952025298029184,0.6130654960870743,0.00014569280028808862,7.797582838975359e-06,1.0,0.99700927734375,,0,0.0,0.0,0.0,0.0001824061301029615,0.3817419409751892,0.08854232728481293,0.08854232728481293,0.02245163917541504,0.015107052400708199,0.03816932067275047,0.012271433137357235,0.024258743971586227,0.09211594611406326,0.34855273365974426,0.021901771426200867,0.12358344346284866,32.8,,,,,,,,,
216,3638.5,20.054,0.24814295303076506,0.9161086454987526,0.00014575738896382973,7.861244966989034e-06,1.0,0.99951171875,,0,0.0,0.0,0.0,0.0001822222730903856,0.3818526566028595,0.08888079971075058,0.08888079971075058,0.022412745282053947,0.015052562579512596,0.03814780339598656,0.012251350097358227,0.024199267849326134,0.09221115708351135,0.3487071692943573,0.02175978757441044,0.1234438568353653,27.549999999999994,,,,,,,,,
217,3659.0,20.456,0.7979130921885371,0.8772952184081078,0.00014582819130737334,7.938248927530367e-06,1.0,0.9996337890625,,0,0.0,0.0,0.0,0.00018203755412954823,0.3819200396537781,0.08948247879743576,0.08948247879743576,0.022366415709257126,0.014992376789450645,0.03810705989599228,0.012232453562319279,0.024133767932653427,0.0923396497964859,0.34877651929855347,0.021654624491930008,0.12337873131036758,24.549999999999997,,,,,,,,,
218,3679.6,20.645,1.180203840136528,0.7188628241419792,0.00014587449550163,8.051486929616658e-06,1.0,0.99737548828125,,0,0.0,0.0,0.0,0.0001818519751580639,0.3819407522678375,0.0901055857539177,0.0901055857539177,0.022315772250294685,0.014912976883351803,0.03805426508188248,0.01222415640950203,0.02407168783247471,0.09264620393514633,0.348762571811676,0.021482577547430992,0.12328251451253891,17.762499999999996,,,,,,,,,
219,3699.5,19.92,0.6959834918379784,0.9756862670183182,0.00014590801947633736,8.152153213814017e-06,1.0,0.99951171875,,0,0.0,0.0,0.0,0.00018166553812256817,0.3820424973964691,0.09061311930418015,0.09061311930418015,0.022290576249361038,0.014842177741229534,0.038045529276132584,0.012222763150930405,0.024051833897829056,0.09283740073442459,0.34888511896133423,0.021298928186297417,0.12313897162675858,83.8125,,,,,,,,,
220,3718.8,19.304,0.2387097815517336,0.6156191751360893,0.0001459906852687709,8.245309118137811e-06,1.0,0.99871826171875,,0,0.0,0.0,0.0,0.00018147824497869735,0.38216495513916016,0.09112920612096786,0.09112920612096786,0.022248540073633194,0.014759744517505169,0.038018207997083664,0.012205797247588634,0.02401040866971016,0.09306875616312027,0.3490453064441681,0.02105204574763775,0.12293267250061035,3.075000000000003,,,,,,,,,
221,3737.9,19.038,0.20859043672680855,0.7593044489622116,0.00014609370191465132,8.340780368598644e-06,1.0,0.999755859375,,0,0.0,0.0,0.0,0.00018129009769106788,0.38234764337539673,0.09163792431354523,0.09163792431354523,0.02220890484750271,0.014688551425933838,0.03798704966902733,0.012190209701657295,0.023969804868102074,0.09314844757318497,0.349305659532547,0.02084924653172493,0.12273523211479187,53.3875,,,,,,,,,
222,3759.3,21.424,0.23760273167863488,0.7365721836686134,0.000146250818943372,8.431831020061509e-06,1.0,0.9981689453125,,0,0.0,0.0,0.0,0.00018110109823325578,0.3825656473636627,0.09211175888776779,0.09211175888776779,0.022172478958964348,0.014624296687543392,0.03796207159757614,0.012171843089163303,0.023931706324219704,0.09309577196836472,0.3496408462524414,0.020692041143774986,0.1225266307592392,33.50000000000001,,,,,,,,,
223,3779.0,19.714,0.06828252505511045,0.6257317662239075,0.00014642485257354565,8.505761798005551e-06,1.0,0.99932861328125,,0,0.0,0.0,0.0,0.00018091124858777595,0.3827889859676361,0.09241318702697754,0.09241318702697754,0.022152787074446678,0.014586737379431725,0.03795507550239563,0.01216126699000597,0.023908061906695366,0.09286732971668243,0.35000067949295044,0.020621569827198982,0.12238194793462753,41.0625,,,,,,,,,
224,3800.0,20.96,0.09932731837034225,0.6555425673723221,0.00014659405496786349,8.555577096558409e-06,1.0,0.9996337890625,,0,0.0,0.0,0.0,0.0001807205507460613,0.3830285966396332,0.09259363263845444,0.09259363263845444,0.0221443772315979,0.014567365869879723,0.0379599891602993,0.01215625274926424,0.023893900215625763,0.09250915050506592,0.3503987491130829,0.020610764622688293,0.12226560711860657,60.962500000000006,,,,,,,,,
225,3819.6,19.621,0.5817523272708058,0.6146969571709633,0.00014676700084237382,8.580320354667492e-06,1.0,0.99951171875,,0,0.0,0.0,0.0,0.00018052900670844195,0.3832502067089081,0.09271006286144257,0.09271006286144257,0.022136878222227097,0.014548158273100853,0.037962812930345535,0.012149721384048462,0.023886825889348984,0.09226009249687195,0.35069653391838074,0.02065223641693592,0.12228737771511078,2.8999999999999995,,,,,,,,,
226,3840.7,21.117,0.2959452015347779,0.6772520989179611,0.00014692810873384587,8.611315934103914e-06,1.0,1.0,,0,0.0,0.0,0.0,0.00018033661848412428,0.38336071372032166,0.09299221634864807,0.09299221634864807,0.022121991962194443,0.014523019082844257,0.03795436769723892,0.01214334461838007,0.02386723831295967,0.09205637872219086,0.3508329391479492,0.020811138674616814,0.12236914038658142,64.525,,,,,,,,,
227,3860.7,20.008,0.2951477048918605,0.6107777133584023,0.00014697652659378946,8.67832613948849e-06,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00018014338809116965,0.38337668776512146,0.09345035254955292,0.09345035254955292,0.022102905437350273,0.014494605362415314,0.03793009743094444,0.012134240008890629,0.023852674290537834,0.09188517183065414,0.35081326961517334,0.021062053740024567,0.12256117910146713,12.487500000000004,,,,,,,,,
228,3881.2,20.479,0.58343755453825,0.7324675768613815,0.0001469586932216771,8.763993264437886e-06,1.0,0.99566650390625,,0,0.0,0.0,0.0,0.00017994931755647352,0.3833259344100952,0.093846894800663,0.093846894800663,0.02210097759962082,0.014476853422820568,0.037934739142656326,0.012139557860791683,0.0238527599722147,0.09178078919649124,0.3506799340248108,0.02131132036447525,0.12281887978315353,-33.775,,,,,,,,,
229,3896.2,15.003,0.18064254149794579,0.38498008996248245,0.00014694353012600914,8.82457220541255e-06,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.0001797544089157439,0.3833579123020172,0.0940435379743576,0.0940435379743576,0.02210884355008602,0.0144679369404912,0.03795771673321724,0.012151610106229782,0.02385810576379299,0.09150506556034088,0.3506941497325897,0.021559569984674454,0.12304036319255829,41.1875,,,,,,,,,
230,3920.5,24.303,0.7919623139314353,0.5415408313274384,0.00014698021550429985,8.85419467522297e-06,1.0,0.9991455078125,,0,0.0,0.0,0.0,0.00017955866421348024,0.3834264278411865,0.0942210927605629,0.0942210927605629,0.022105375304818153,0.014454097487032413,0.03796018660068512,0.012156693264842033,0.02385052479803562,0.09130565822124481,0.35074982047080994,0.021682847291231155,0.12322139739990234,15.237500000000002,,,,,,,,,
231,3940.3,19.759,0.7485813042148948,0.4597068727016449,0.00014705316061736085,8.896469353203429e-06,1.0,0.99908447265625,,0,0.0,0.0,0.0,0.0001793620855029518,0.3835395276546478,0.0945022851228714,0.0945022851228714,0.022087901830673218,0.014428357593715191,0.03794880583882332,0.012147369794547558,0.023827074095606804,0.0912306010723114,0.35089796781539917,0.02165299840271473,0.12321249395608902,26.5625,,,,,,,,,
232,3959.2,18.902,1.0323388502001762,0.9414965212345123,0.00014712457414134406,8.943545026340871e-06,1.0,0.99688720703125,,0,0.0,0.0,0.0,0.00017916467484617633,0.38359931111335754,0.09472013264894485,0.09472013264894485,0.022071771323680878,0.014412260614335537,0.03793373331427574,0.012121869251132011,0.023819219321012497,0.09114730358123779,0.35096293687820435,0.021684780716896057,0.12326958030462265,47.175,,,,,,,,,
233,3978.9,19.763,0.11568049341440201,0.6757200956344604,0.0001471643008699175,8.999970077638864e-06,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00017896643431389807,0.38366302847862244,0.09516673535108566,0.09516673535108566,0.022028848528862,0.014370647259056568,0.03785043954849243,0.01209354493767023,0.023800764232873917,0.09122522175312042,0.35102155804634094,0.021631374955177307,0.12325271964073181,37.112500000000004,,,,,,,,,
234,3998.4,19.452,0.5151350051164627,0.54161137342453,0.00014720516628585756,9.097355814446928e-06,1.0,0.99981689453125,,0,0.0,0.0,0.0,0.00017876736598556654,0.3836807906627655,0.09572681039571762,0.09572681039571762,0.021985823288559914,0.014329707249999046,0.037775423377752304,0.012067053467035294,0.023771116510033607,0.09125196188688278,0.3510185182094574,0.02164301462471485,0.12329482287168503,43.7375,,,,,,,,,
235,4017.8,19.399,0.11834736121818423,0.6453699097037315,0.00014723070853506215,9.194041922455654e-06,1.0,0.9991455078125,,0,0.0,0.0,0.0,0.0001785674719493142,0.383764386177063,0.09613379836082458,0.09613379836082458,0.0219418928027153,0.014282766729593277,0.03771229460835457,0.012037950567901134,0.02373456582427025,0.09125088155269623,0.35112884640693665,0.021589495241642,0.12325102090835571,48.625,,,,,,,,,
236,4032.7,14.922,0.643126011826098,0.5693667903542519,0.00014731126066180877,9.273454452340957e-06,1.0,0.99951171875,,0,0.0,0.0,0.0,0.00017836675430193494,0.3839181363582611,0.09658953547477722,0.09658953547477722,0.02189360000193119,0.014224092476069927,0.037654560059309006,0.012001360766589642,0.023694390431046486,0.09138364344835281,0.35131949186325073,0.021393083035945892,0.12312234193086624,20.2375,,,,,,,,,
237,4055.1,22.351,0.6073756851255894,0.8974195122718811,0.00014745102453161962,9.359673413200653e-06,1.0,0.99896240234375,,0,0.0,0.0,0.0,0.0001781652151488619,0.38411593437194824,0.097046859562397,0.097046859562397,0.021844781935214996,0.01416696235537529,0.03759666532278061,0.011961380019783974,0.023654116317629814,0.09153981506824493,0.3515629470348358,0.021135203540325165,0.12297280877828598,67.0625,,,,,,,,,
238,4074.4,19.371,0.37189181707799435,0.5405600070953369,0.00014760159683646634,9.454160363020492e-06,1.0,0.99969482421875,,0,0.0,0.0,0.0,0.00017796285660414543,0.3842970132827759,0.09755346179008484,0.09755346179008484,0.021803300827741623,0.014115775004029274,0.03755233809351921,0.011925899423658848,0.023619187995791435,0.0915571004152298,0.3518216013908386,0.020955059677362442,0.12281671911478043,35.724999999999994,,,,,,,,,
239,4094.1,19.716,0.3912829263135791,0.7221225425601006,0.00014773175644222647,9.54630559135694e-06,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00017775968079043094,0.38447222113609314,0.09794583171606064,0.09794583171606064,0.021787237375974655,0.01408445741981268,0.03755727410316467,0.011913054622709751,0.023594165220856667,0.0913783386349678,0.35207095742225647,0.02095593698322773,0.12278337776660919,37.0,,,,,,,,,
240,4113.3,19.12,0.3166387230157852,0.5200219824910164,0.00014783634105697274,9.623364803701406e-06,1.0,0.9998779296875,,0,0.0,0.0,0.0,0.0001775556898389365,0.3845227360725403,0.09837587922811508,0.09837587922811508,0.021769212558865547,0.014053912833333015,0.03756195679306984,0.011900058947503567,0.023560920730233192,0.0913207158446312,0.35212215781211853,0.02097957581281662,0.12283365428447723,-11.399999999999999,,,,,,,,,
241,4133.9,20.621,0.04411036265082657,0.5683572217822075,0.00014785152234253474,9.708504876471125e-06,1.0,0.997802734375,,0,0.0,0.0,0.0,0.00017735088588943074,0.3845287561416626,0.0987391471862793,0.0987391471862793,0.021744780242443085,0.014022799208760262,0.03755193576216698,0.011882413178682327,0.023521974682807922,0.09119920432567596,0.352124959230423,0.02104800194501877,0.12292296439409256,5.262499999999999,,,,,,,,,
242,4153.8,19.898,0.8198890932835639,0.4803454801440239,0.00014789471242693253,9.770632686922909e-06,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00017714527109021015,0.3846645653247833,0.09903699159622192,0.09903699159622192,0.021721363067626953,0.013991774059832096,0.037541598081588745,0.01186378113925457,0.023488299921154976,0.09102274477481842,0.3523366153240204,0.02103952318429947,0.12287356704473495,33.7,,,,,,,,,
243,4173.8,20.062,0.40128009859472513,0.8156163617968559,0.00014802379882894456,9.832309388002614e-06,1.0,0.99993896484375,,0,0.0,0.0,0.0,0.00017693884759807668,0.38485851883888245,0.09936537593603134,0.09936537593603134,0.02169664576649666,0.013957143761217594,0.037529245018959045,0.011841671541333199,0.02345852553844452,0.09081118553876877,0.3526383936405182,0.02101805806159973,0.12277545779943466,89.94999999999999,,,,,,,,,
244,4192.5,18.683,0.5848858132958412,0.7202611565589905,0.00014817264309385791,9.89852674138092e-06,1.0,0.9971923828125,,0,0.0,0.0,0.0,0.00017673161757831505,0.38506340980529785,0.09963832795619965,0.09963832795619965,0.021664675325155258,0.013922917656600475,0.03746102750301361,0.01183366123586893,0.02344108745455742,0.09057130664587021,0.3529420495033264,0.02105691283941269,0.12271589785814285,33.550000000000004,,,,,,,,,
245,4212.1,19.574,0.45115650445222855,0.6173689961433411,0.00014833323439233936,9.94087668004795e-06,1.0,0.99810791015625,,0,0.0,0.0,0.0,0.00017652358320467015,0.3852604925632477,0.09984438121318817,0.09984438121318817,0.021626271307468414,0.013898932375013828,0.03733860328793526,0.011840971186757088,0.02342657931149006,0.09026342630386353,0.3532285988330841,0.02115432731807232,0.12272001802921295,17.137500000000003,,,,,,,,,
246,4228.9,16.845,0.20744835399091244,0.5223585814237595,0.00014848917635390535,9.985675660573179e-06,1.0,1.0,,0,0.0,0.0,0.0,0.00017631474665932414,0.38548988103866577,0.10005854070186615,0.10005854070186615,0.021584192290902138,0.01386442594230175,0.03724067285656929,0.011834299191832542,0.02339736931025982,0.09012077748775482,0.3535422384738922,0.02116788923740387,0.12263965606689453,31.9125,,,,,,,,,
247,4249.7,20.714,0.22076205909252167,0.6544829308986664,0.00014864903641864657,1.0035068726210739e-05,1.0,0.99871826171875,,0,0.0,0.0,0.0,0.0001761051101328735,0.3856441378593445,0.10038254410028458,0.10038254410028458,0.021532714366912842,0.013821592554450035,0.03712940961122513,0.011813601478934288,0.023366250097751617,0.09016580879688263,0.3537348806858063,0.021113652735948563,0.12254539877176285,-30.737499999999997,,,,,,,,,
248,4267.4,17.714,0.5704504624009132,0.7796331197023392,0.0001487455920141656,1.010315054372768e-05,1.0,0.99774169921875,,0,0.0,0.0,0.0,0.00017589467582430622,0.3857278823852539,0.1007019579410553,0.1007019579410553,0.021489975973963737,0.013783722184598446,0.03704364225268364,0.011796016246080399,0.023336520418524742,0.09013571590185165,0.35383763909339905,0.021150818094611168,0.12252802401781082,4.674999999999999,,,,,,,,,
249,4286.7,19.372,0.17190716415643692,0.5506699830293655,0.00014884035772411153,1.0158380064240191e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,0.0001756834459409786,0.38590744137763977,0.10089564323425293,0.10089564323425293,0.021468251943588257,0.013766906224191189,0.036996208131313324,0.011790831573307514,0.023319056257605553,0.08989565074443817,0.3540883958339691,0.02124866470694542,0.12252852320671082,60.050000000000004,,,,,,,,,
250,4307.0,20.267,0.8328978689387441,0.5954950749874115,0.00014896488937665708,1.0195298045800882e-05,1.0,0.9993896484375,,0,0.0,0.0,0.0,0.00017547142269859223,0.3860379159450531,0.10109710693359375,0.10109710693359375,0.02144554629921913,0.013745306059718132,0.03696323558688164,0.011776543222367764,0.023297101259231567,0.08968503028154373,0.35426217317581177,0.021359318867325783,0.12257219851016998,9.224999999999998,,,,,,,,,
251,4326.5,19.506,0.07785525172948837,0.3745880201458931,0.0001490605209255591,1.0228727433059248e-05,1.0,0.99945068359375,,0,0.0,0.0,0.0,0.00017525860832117056,0.3861871063709259,0.10119225829839706,0.10119225829839706,0.021441977471113205,0.013739756308495998,0.03696628287434578,0.011770115233957767,0.023291751742362976,0.0893460214138031,0.3544875383377075,0.021498052403330803,0.12261395901441574,28.3625,,,,,,,,,
