epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
323,12772.6,2.929,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
324,12775.6,2.911,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
325,12778.5,2.913,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
326,12781.4,2.912,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
327,12785.3,3.93,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
328,12788.4,3.062,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
329,12791.3,2.89,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
330,12794.2,2.94,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
331,12797.1,2.929,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
332,12801.5,4.35,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
333,12804.4,2.914,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
334,12807.3,2.907,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
335,12810.2,2.935,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
336,12814.3,4.047,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
337,12817.3,3.004,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
338,12820.2,2.899,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
339,12823.1,2.892,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
340,12826.0,2.921,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
341,12830.7,4.666,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
342,12833.6,2.935,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
343,12836.5,2.903,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
344,12839.4,2.914,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
345,12842.3,2.92,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
346,12846.3,3.924,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
347,12849.2,2.926,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
348,12852.1,2.876,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
349,12855.0,2.898,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
350,12858.8,3.786,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
351,12862.2,3.465,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
352,12865.1,2.916,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
353,12868.1,2.937,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
354,12871.0,2.915,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
355,12875.0,4.016,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
356,12877.9,2.925,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
357,12880.8,2.909,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
358,12883.7,2.888,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
359,12886.6,2.889,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
360,12890.5,3.894,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
361,12893.4,2.922,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
362,12896.3,2.894,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
363,12899.2,2.91,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
364,12902.2,2.943,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
365,12906.3,4.161,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
366,12909.2,2.877,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
367,12912.1,2.877,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
368,12915.0,2.888,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
369,12917.9,2.891,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
370,12921.9,4.017,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
371,12924.8,2.898,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
372,12927.7,2.879,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
373,12930.6,2.923,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
374,12934.6,3.986,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
375,12937.5,2.955,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
376,12940.4,2.921,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
377,12943.5,3.05,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
378,12946.4,2.915,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
379,12950.3,3.88,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
380,12953.2,2.905,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
381,12956.1,2.918,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
382,12959.0,2.897,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
383,12961.9,2.913,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
384,12966.2,4.28,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
385,12969.1,2.888,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
386,12972.0,2.933,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
387,12974.9,2.897,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
388,12977.8,2.907,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
389,12981.9,4.044,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
390,12984.8,2.912,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
391,12987.7,2.929,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
392,12990.6,2.909,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
393,12994.6,3.972,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
394,12997.6,2.96,0.0,0.0,0.0,0.0,0.0,1592.1473253038196,1042,428,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1316.27197265625,1441.8223876953125,1696.02978515625,1676.0172119140625,1666.9486083984375,1262.259765625,1786.30517578125,1865.0238037109375,1618.647216796875,2.11.0+cpu,3.13.3,2.2.5
