epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,loss_l2_vfeat,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,gnorm_vfeat,lr,fwd_bias_diag_bp,delta_norm,W_norm,d_expiry_norm,d_tenor_norm,d_global_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
61,527.1,9.488,0.41456337133422494,0.44995270296931267,0.00047299918514909223,0.001322107476880774,6.640341894126323e-06,3.672604725579731e-05,1.0,1.0,,0,1.9999997615814067,0.09875167398226008,0.00043654316504052184,0.033766088003361734,0.00019946368460771298,19.45,0.055222418159246445,0.06063931807875633,0.04741060361266136,0.03312791511416435,0.019426317885518074,0.4051837623119354,0.39199259877204895,0.39395156502723694,,,,,,,,,
62,537.6,10.459,0.08890566788613796,0.5886547937989235,0.00047305593761848286,0.0013263881264720112,6.8238040284995805e-06,3.75814006474684e-05,1.0,1.0,,0,1.9999999403953543,0.12968677231860243,0.0005888737282216575,0.06357244073048549,0.0001994296735620926,34.125,0.05745917931199074,0.06318271905183792,0.04802285507321358,0.03347321227192879,0.019694840535521507,0.40518325567245483,0.3919564187526703,0.394076406955719,,,,,,,,,
63,546.6,9.033,0.06331636104732752,0.5349598154425621,0.00047309805813711137,0.0013306078035384417,7.633508971593983e-06,3.84579489036696e-05,1.0,1.0,,0,1.999999701976754,0.18423995218335135,0.0013600211633977024,0.04898401379974943,0.00019939462007072218,-0.8249999999999993,0.061145249754190445,0.06809410452842712,0.04845450446009636,0.0338733084499836,0.019913123920559883,0.4051241874694824,0.3919355273246765,0.39406678080558777,,,,,,,,,
64,554.8,8.22,0.34458549320697784,0.4790678694844246,0.00047302505117841065,0.001335076114628464,8.830006436255644e-06,3.917039975931402e-05,1.0,1.0,,0,1.9999997615814067,0.07963840708521941,0.0007798164948021916,0.03554925070198479,0.00019935852450129627,12.785714285714288,0.06486465036869049,0.07282208651304245,0.04892836883664131,0.03422695770859718,0.020068034529685974,0.40525588393211365,0.39185523986816406,0.39405617117881775,,,,,,,,,
65,563.7,8.864,0.6741941790096462,0.46697282046079636,0.00047302988241426647,0.0013414681307040155,1.0010363439505454e-05,3.99746040784521e-05,1.0,1.0,,0,2.000000119209286,0.11751537747719068,0.00026559010402936846,0.30396553542444443,0.00019932138723244034,-3.1999999999999975,0.06911206990480423,0.07793961465358734,0.049520719796419144,0.034527719020843506,0.020184552296996117,0.4052807688713074,0.3917003870010376,0.39399126172065735,,,,,,,,,
66,572.4,8.706,0.12041742354631424,0.6033526435494423,0.00047280682338168845,0.0013495899038389325,1.1452158560132375e-05,4.090771290066186e-05,1.0,1.0,,0,1.9999999403953543,0.14049742627406175,0.0014268078544031812,0.057907470882900144,0.00019928320865370678,21.7,0.0740644708275795,0.08405231684446335,0.05022912845015526,0.03488345816731453,0.020383812487125397,0.4052736759185791,0.3914256989955902,0.39393338561058044,,,,,,,,,
67,580.6,8.203,0.2046528598293662,0.6330046579241753,0.000472532665298786,0.0013591529277618974,1.334060902991041e-05,4.189762967143906e-05,1.0,1.0,,0,1.9999998211860577,0.0832669169158771,0.00032363107719242254,0.11328441208503941,0.00019924398916557076,-1.987499999999999,0.07941876351833344,0.09108126163482666,0.050834253430366516,0.03523876518011093,0.02061919867992401,0.40518471598625183,0.3911157250404358,0.3939547836780548,,,,,,,,,
68,589.0,8.43,0.11703102942556143,0.7106421962380409,0.00047222140710800886,0.00136759047745727,1.5512494201175286e-05,4.286096555006225e-05,1.0,1.0,,0,2.000000238418565,0.13792063491875742,0.0008341089238148373,0.12108229575282263,0.00019920372917942621,-17.89999999999999,0.08512337505817413,0.0987774133682251,0.051413003355264664,0.035587090998888016,0.02086772210896015,0.40512314438819885,0.390757292509079,0.3939422369003296,,,,,,,,,
69,597.5,8.482,0.1892356330063194,0.439537912607193,0.00047194680519169196,0.0013728506455663592,1.75715031218715e-05,4.38546021541697e-05,1.0,1.0,,0,1.9999998211860577,0.18437451240305355,0.0015801037674685236,0.09285976007822355,0.00019916242911758127,17.171428571428574,0.08785932511091232,0.10204356163740158,0.0520622655749321,0.03607610985636711,0.02125992625951767,0.4051399827003479,0.3906489610671997,0.39397671818733215,,,,,,,,,
70,606.1,8.59,0.08800076227635145,0.783398199826479,0.00047200184781104326,0.0013770114164799452,1.849826048783143e-05,4.518375226325588e-05,1.0,1.0,,0,1.9999996423720994,0.1465894147651298,0.0006328632451978154,0.12019673772015879,0.00019912008941325407,2.1285714285714303,0.08987487107515335,0.10460858792066574,0.05279020220041275,0.03669960796833038,0.021823689341545105,0.40511223673820496,0.3907223641872406,0.3940567374229431,,,,,,,,,
71,614.7,8.551,0.22029188927263021,0.49436138570308685,0.0004721352452179417,0.0013789479271508753,1.9214718577131862e-05,4.668465862778248e-05,1.0,1.0,,0,2.0,0.17366531602071686,0.0017965980099983996,0.09622615704478504,0.00019907671051056812,57.9,0.0907185971736908,0.10554393380880356,0.05356486141681671,0.037311140447854996,0.022376645356416702,0.4052048325538635,0.390762060880661,0.3941877782344818,,,,,,,,,
72,623.7,9.042,0.15859148185700178,0.6825269758701324,0.00047232102224370465,0.0013787995267193764,1.9722381239262177e-05,4.8041056288639084e-05,1.0,1.0,,0,1.999999880790707,0.18567010401377382,0.002366294728698963,0.08308425356849276,0.00019903229286454753,-4.614285714285714,0.09344290941953659,0.10875799506902695,0.053982388228178024,0.03788377717137337,0.02286641113460064,0.4052879512310028,0.3907797634601593,0.3941976726055145,,,,,,,,,
73,631.8,8.152,0.16510036983527243,0.5118933916091919,0.0004723611637018621,0.0013793368707410991,2.1268913769745268e-05,4.907940365228569e-05,1.0,1.0,,0,1.9999998211860577,0.05723381808420066,0.0004290497177659973,0.03937422232200488,0.0001989868369411124,23.15,0.09695622324943542,0.11293572187423706,0.05418560653924942,0.03846300020813942,0.02341649681329727,0.4052916169166565,0.39085304737091064,0.39416900277137756,,,,,,,,,
74,640.7,8.852,0.09118301048874855,0.255241759121418,0.00047243700100807473,0.0013791813107673079,2.2467087546829134e-05,4.996743518859148e-05,1.0,1.0,,0,1.9999997615814067,0.10435701254506492,0.0016106386830886245,0.05073902920762265,0.00019894034321707386,35.587500000000006,0.09829959273338318,0.1141766607761383,0.05433104932308197,0.03904065117239952,0.023919042199850082,0.4051915407180786,0.3910939693450928,0.3941812217235565,,,,,,,,,
75,649.4,8.734,0.14927338995039463,0.5712828263640404,0.0004726049446617253,0.001377575536025688,2.2509056179842446e-05,5.078984122519614e-05,1.0,1.0,,0,1.999999880790707,0.12225594234669418,0.002140532784828911,0.02180665319041891,0.00019889281218012905,66.14285714285714,0.09801950305700302,0.11253622174263,0.05452490225434303,0.03954390436410904,0.024380801245570183,0.40515536069869995,0.3914283215999603,0.39417704939842224,,,,,,,,,
76,658.5,9.087,0.1659440251532942,0.5570165142416954,0.00047276692203013226,0.001377226522890851,2.2745282876712736e-05,5.1618599172797985e-05,1.0,1.0,,0,1.9999997615814067,0.0585400297846776,0.0007410134108040027,0.09715259013371531,0.00019884424432885613,-8.575000000000001,0.10063696652650833,0.1158224418759346,0.05477927625179291,0.040010903030633926,0.02476438507437706,0.4050021767616272,0.39163342118263245,0.3941902816295624,,,,,,,,,
77,667.2,8.702,0.14332851651124656,0.46638890355825424,0.00047278692363761365,0.0013773845275864005,2.414456321275793e-05,5.2456589401117526e-05,1.0,1.0,,0,1.9999998211860577,0.0572597813596807,0.00038249602320922287,0.02659799172998374,0.0001987946401727088,6.987500000000001,0.10343768447637558,0.11942855268716812,0.054969798773527145,0.04058020934462547,0.025144323706626892,0.4048047959804535,0.3918556571006775,0.3941897451877594,,,,,,,,,
78,676.5,9.315,0.1118994951248169,0.577111691236496,0.0004728315761894919,0.0013784666080027819,2.5340879801660776e-05,5.347165460989345e-05,1.0,1.0,,0,2.0,0.06516708601951861,0.00021977174389603451,0.12277155588433442,0.00019874400023201126,45.34285714285714,0.10526396334171295,0.1214318498969078,0.05529874190688133,0.04146929085254669,0.025714701041579247,0.40454021096229553,0.3920646607875824,0.3943827748298645,,,,,,,,,
79,685.0,8.485,0.14943479793146253,0.5036834254860878,0.0004730082509922795,0.0013800788728985935,2.5990143967646873e-05,5.496985704667168e-05,1.0,1.0,,0,1.9999998211860577,0.1982160196274893,0.003090954384496678,0.043494650779514435,0.00019869232503795243,29.775,0.1070595309138298,0.12347209453582764,0.05567965283989906,0.04233667999505997,0.026283537968993187,0.4043710231781006,0.3923398554325104,0.3945857882499695,,,,,,,,,
80,693.3,8.311,0.2866725381463766,0.3993750549852848,0.0004732094894279726,0.0013826646318193525,2.722648014241713e-05,5.630879695672775e-05,1.0,1.0,,0,1.999999701976754,0.15343176684380516,0.0017996694759547492,0.06533622293468098,0.00019863961513258072,5.242857142857139,0.10908946394920349,0.1253976821899414,0.05619637668132782,0.04297051951289177,0.02672572247684002,0.4043813943862915,0.3925202488899231,0.3946778178215027,,,,,,,,,
81,703.1,9.759,0.16357758594676852,0.5259944573044777,0.0004735406255349517,0.0013860098260920495,2.7579936613619793e-05,5.784793484053807e-05,1.0,1.0,,0,1.9999997615814067,0.11661019481002474,0.0017339392718376018,0.10840307313870183,0.00019858587106879808,60.9375,0.10944817215204239,0.12508489191532135,0.056898005306720734,0.0436834916472435,0.02730901911854744,0.4044962525367737,0.3927740454673767,0.39483442902565,,,,,,,,,
82,712.1,9.054,0.22790956124663353,0.4167200103402138,0.00047386661753989756,0.0013894915755372494,2.750375642790459e-05,5.877555122424383e-05,1.0,1.0,,0,1.9999998211860577,0.07360018341125663,0.00035544818743822956,0.042545078324452014,0.0001985310934103543,49.837500000000006,0.1098528802394867,0.123695507645607,0.05696066468954086,0.043727267533540726,0.026810238137841225,0.40452441573143005,0.39295199513435364,0.394910991191864,,,,,,,,,
83,720.3,8.187,0.12911476497538388,0.2778206057846546,0.0004741345837828703,0.001391853002132848,2.716904054977931e-05,5.886776853003539e-05,1.0,1.0,,0,1.9999997615814067,0.07800650327254323,0.0009957356078816317,0.08955971719139971,0.00019847528273184107,19.35,0.10945142805576324,0.12145350128412247,0.057067275047302246,0.043814755976200104,0.026388192549347878,0.404615581035614,0.3931361436843872,0.395069420337677,,,,,,,,,
84,729.0,8.664,0.19424160639755428,0.4904194064438343,0.00047446069947909564,0.0013881527993362397,2.6533258733252296e-05,5.87137719776365e-05,1.0,1.0,,0,1.9999996423720994,0.04835793203114788,0.0010384360283125736,0.126882076556421,0.00019841843961868606,7.628571428571429,0.1091318130493164,0.11934099346399307,0.057146769016981125,0.043974075466394424,0.026119984686374664,0.40464067459106445,0.39325183629989624,0.3953017592430115,,,,,,,,,
85,737.8,8.777,0.2536729206331074,0.39696183800697327,0.0004747985949506983,0.0013861367770005018,2.6122933377337176e-05,5.9017558669438586e-05,1.0,1.0,,0,1.9999998211860577,0.07948136835961987,0.00026788320409407715,0.03655995829063756,0.00019836056466714656,16.837500000000002,0.1096508726477623,0.11874391883611679,0.05742371454834938,0.04430241137742996,0.02609495259821415,0.40470415353775024,0.39353275299072266,0.39543065428733826,,,,,,,,,
86,745.7,7.887,0.16665869392454624,0.4595928490161896,0.00047518252540612593,0.0013872950221411884,2.6098628040926997e-05,5.9693828006857075e-05,1.0,1.0,,0,1.9999997615814067,0.05589706505684066,0.0006624435228599592,0.05098343766052195,0.00019830165848430345,42.04285714285714,0.11043700575828552,0.11866717040538788,0.05771978572010994,0.04469095170497894,0.026156874373555183,0.40481406450271606,0.3938552737236023,0.39547863602638245,,,,,,,,,
87,754.3,8.688,0.09234157204627991,0.6329670771956444,0.00047549329610774294,0.0013894174480810761,2.6426828753756126e-05,6.034981743141543e-05,1.0,1.0,,0,1.9999999403953543,0.14598953589571198,0.002471270574241823,0.034774989555987866,0.00019824172168805474,43.3875,0.11195546388626099,0.11970087140798569,0.057938821613788605,0.045030076056718826,0.026214299723505974,0.404794842004776,0.3941284120082855,0.3954687714576721,,,,,,,,,
88,762.8,8.445,0.13904203078709543,0.3261813074350357,0.000475636355986353,0.0013916591124143451,2.7221843538427493e-05,6.0936398767807987e-05,1.0,1.0,,0,1.9999999403953543,0.09459126656899886,0.00029381207759550984,0.07872358574302188,0.00019818075490710905,36.7875,0.1138482540845871,0.12135696411132812,0.0581258088350296,0.04548795148730278,0.02630526013672352,0.4048115015029907,0.3943449556827545,0.3954091966152191,,,,,,,,,
89,771.7,8.941,0.22177337110042572,0.4858555868268013,0.00047573634947184473,0.001394911523675546,2.8120389288233127e-05,6.168487379909493e-05,1.0,1.0,,0,1.9999997615814067,0.06593243585882401,0.0004618220957951706,0.07628858623756393,0.00019811875878097905,-19.762500000000003,0.11651337146759033,0.12434686720371246,0.05840020626783371,0.045935943722724915,0.026394031941890717,0.4048038125038147,0.3944184184074402,0.3953506052494049,,,,,,,,,
90,780.4,8.683,0.2440952593460679,0.4962279945611954,0.00047580453247064725,0.001399361208314076,2.9402329801087035e-05,6.262982606131118e-05,1.0,1.0,,0,1.9999993443488,0.05299518856816529,0.0004777787344675315,0.06564982544630713,0.0001980557339599748,29.68571428571429,0.11791666597127914,0.1257515847682953,0.05897992104291916,0.046589359641075134,0.026761967688798904,0.4049079120159149,0.39448022842407227,0.39550039172172546,,,,,,,,,
91,788.5,8.126,0.19342743419110775,0.4963451586663723,0.0004761186719406396,0.0014046277210582048,2.9832287509634625e-05,6.431976362364367e-05,1.0,1.0,,0,2.000000119209286,0.25768864069488884,0.004805790944506282,0.0523899812090316,0.00019799168110519677,31.337500000000002,0.11951171606779099,0.12765464186668396,0.059631284326314926,0.047288328409194946,0.027177827432751656,0.40507033467292786,0.39455822110176086,0.39560654759407043,,,,,,,,,
92,797.5,8.991,0.35312724858522415,0.5267697125673294,0.000476264554890804,0.001411167875630781,3.123721035080962e-05,6.581526031368412e-05,1.0,1.0,,0,1.999999701976754,0.05751347400623344,0.00013844404271235564,0.07404311630648897,0.00019792660088852916,26.3375,0.12228263169527054,0.13129808008670807,0.06014898791909218,0.047822754830121994,0.027484066784381866,0.4051518142223358,0.3945401906967163,0.39555078744888306,,,,,,,,,
93,806.0,8.416,0.16108833625912666,0.48116206377744675,0.00047622549755033106,0.0014161085127852857,3.294117959740106e-05,6.697767094010487e-05,1.0,1.0,,0,1.9999999403953543,0.14437977643853936,0.0028541455658048537,0.027283993580099242,0.00019786049399263267,-30.471428571428568,0.12588490545749664,0.13622447848320007,0.0605090893805027,0.048194918781518936,0.027713725343346596,0.4050516188144684,0.3946235477924347,0.3953607380390167,,,,,,,,,
94,814.3,8.392,0.15197175089269876,0.5698275864124298,0.0004760152951348573,0.0014212504029273987,3.55767888322589e-05,6.77674815960927e-05,1.0,1.0,,0,1.9999996423720994,0.11821249095560837,0.0007080195478700464,0.17474460701476804,0.0001977933611109373,-5.899999999999999,0.13126102089881897,0.14388683438301086,0.0607106052339077,0.0485164076089859,0.027827521786093712,0.4050225019454956,0.39468786120414734,0.39502429962158203,,,,,,,,,
95,822.5,8.122,1.0831449320539832,0.42422257736325264,0.0004757699862238951,0.001427454553777352,3.951449616579339e-05,6.832103281340096e-05,1.0,1.0,,0,1.999999880790707,0.24643927870453664,0.0008596906170572351,0.18624284745129885,0.00019772520294763525,-13.05714285714286,0.13695327937602997,0.15204112231731415,0.060545288026332855,0.04899652302265167,0.02794335037469864,0.40496110916137695,0.39475181698799133,0.39469173550605774,,,,,,,,,
96,831.7,9.274,0.10066765826195478,0.4131224900484085,0.0004754996989504434,0.0014323927462100983,4.319959862186806e-05,6.847027543699369e-05,1.0,1.0,,0,1.999999701976754,0.04667022364240054,0.00040957958687574546,0.09110620675368496,0.0001976560202176734,2.4500000000000006,0.1417245715856552,0.15849335491657257,0.060056231915950775,0.0496482253074646,0.028032658621668816,0.4048219621181488,0.39473822712898254,0.39452144503593445,,,,,,,,,
97,840.3,8.549,0.09975109249353409,0.3810479026287794,0.0004752910972456448,0.0014385287649929523,4.634606739273295e-05,6.87639658281114e-05,1.0,1.0,,0,1.9999994039534634,0.06047395383451633,0.0007643733947406843,0.03921435797045433,0.0001975858136467458,34.4,0.1459004133939743,0.16399219632148743,0.059789497405290604,0.05044320225715637,0.0281810499727726,0.4046489894390106,0.3947928547859192,0.39446327090263367,,,,,,,,,
98,849.2,8.943,0.2630197899416089,0.5502524971961975,0.00047515882761217654,0.0014454071933869272,4.89465946884593e-05,6.943892003619112e-05,1.0,1.0,,0,1.999999701976754,0.07078171465089107,0.00041999083097288097,0.06255204345470317,0.00019751458397128626,16.2625,0.14863328635692596,0.16738750040531158,0.05984688177704811,0.05119433254003525,0.028427686542272568,0.40454214811325073,0.3948497474193573,0.3944438397884369,,,,,,,,,
99,857.9,8.691,0.21888343384489417,0.5760945603251457,0.00047519454528810456,0.0014521715638693422,5.1017600526392926e-05,7.060051757434849e-05,1.0,1.0,5.2951848771837025,0,2.0,0.08960235342038726,0.0006077648391135784,0.11109507054772709,0.00019744233193846026,32.9,0.15241777896881104,0.1725492924451828,0.06013471260666847,0.05200423672795296,0.0286707766354084,0.40458402037620544,0.3948844373226166,0.394522100687027,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
100,866.1,8.151,0.2003486156463623,0.5361063331365585,0.00047527388960588723,0.0014602077717427164,5.4515925512532704e-05,7.184191417763941e-05,1.0,1.0,,0,1.9999999403953543,0.17994606291528714,0.0008926321553094006,0.1556697995769149,0.0001973690583061575,-38.3,0.15731829404830933,0.17934219539165497,0.0605660118162632,0.052535612136125565,0.028861114755272865,0.40464258193969727,0.394807368516922,0.3945864140987396,,,,,,,,,
