epoch,time_total_sec,time_interval_sec,loss_vol,loss_drift,loss_eig,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,gnorm_scale,lr,lambda_min_KQ,Lambda_norm_fro,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
251,1986.7,7.58,7.024956703186035,4.223155111074448,0.0,3.6758720852958504e-05,1.0,0.76824951171875,5.2951848771837025,0,5.0,1.9999999403953543,0.00044627598457836664,0.10244500637054443,0.6072433590888977,0.13939334452152252,0.4313088357448578,0.031373102217912674,0.044770367443561554,0.05012109503149986,-88.0,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
252,1994.1,7.396,6.088749170303345,8.052740931510925,0.0,3.693406961247092e-05,1.0,0.77252197265625,5.2951848771837025,0,5.000000381469712,2.0,0.0004457629200681799,0.10304255783557892,0.6086921095848083,0.1400272250175476,0.4338877201080322,0.03136342391371727,0.04486708343029022,0.049990639090538025,-164.75,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
253,2001.7,7.655,7.83538019657135,4.151391386985779,0.0,3.7120877095730975e-05,1.0,0.75042724609375,5.2951848771837025,0,5.0,1.9999999403953543,0.00044524771527285523,0.10290878266096115,0.6099789142608643,0.14021193981170654,0.4348672032356262,0.031503260135650635,0.044939398765563965,0.04953789710998535,-74.5,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
254,2009.5,7.823,8.070058941841125,5.953458189964294,0.0,3.7231688111205585e-05,1.0,0.76043701171875,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.00044473037582658985,0.10299356281757355,0.6105048656463623,0.13998132944107056,0.4338339567184448,0.031753599643707275,0.04501746967434883,0.0493202805519104,-152.25,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
255,2017.3,7.762,6.114846348762512,3.405913084745407,0.0,3.729909349203808e-05,1.0,0.75115966796875,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.000444210907386925,0.10324791073799133,0.6112053990364075,0.139923557639122,0.43332868814468384,0.03182772547006607,0.0453898049890995,0.04914803057909012,-145.8625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
256,2025.6,8.281,6.469230771064758,4.989066123962402,0.0,3.739097428478999e-05,1.0,0.7640380859375,5.2951848771837025,0,5.0,2.000000119209286,0.0004436893156346842,0.10383972525596619,0.611993670463562,0.1404532641172409,0.43519261479377747,0.03198322281241417,0.04576806724071503,0.04886911064386368,-125.14999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
257,2033.0,7.365,7.617681860923767,3.7691068053245544,0.0,3.749384814000223e-05,1.0,0.77728271484375,5.2951848771837025,0,5.0,2.0,0.0004431656062739114,0.10438713431358337,0.612770676612854,0.14051401615142822,0.43550217151641846,0.03201953321695328,0.04597041755914688,0.04856395348906517,8.875000000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
258,2041.3,8.317,6.349909782409668,4.749982178211212,0.0,3.758366710826522e-05,1.0,0.74017333984375,5.2951848771837025,0,5.00000019073486,2.0,0.00044263978503180826,0.1050894483923912,0.6135677695274353,0.13991309702396393,0.433397114276886,0.03215872868895531,0.0460808202624321,0.048015713691711426,-101.775,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
259,2048.8,7.574,8.679856061935425,2.9848180562257767,0.0,3.7703305679315235e-05,1.0,0.77880859375,5.2951848771837025,0,5.000000762939395,2.0,0.00044211185765867175,0.10637915879487991,0.6150566339492798,0.14029645919799805,0.43522220849990845,0.032209694385528564,0.04615245386958122,0.047601472586393356,20.225000000000005,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
260,2056.9,8.067,5.881595134735107,3.992759048938751,0.0,3.7927344237687066e-05,1.0,0.74481201171875,5.2951848771837025,0,4.999999618530259,2.0,0.0004415818299278308,0.10706399381160736,0.6171183586120605,0.14115749299526215,0.43888387084007263,0.03223209083080292,0.04623191058635712,0.04728209599852562,-165.9625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
261,2065.1,8.229,6.584158301353455,7.643548488616943,0.0,3.8131935070850886e-05,1.0,0.73602294921875,5.2951848771837025,0,5.0,2.000000119209286,0.0004410497076355839,0.10728587955236435,0.618141233921051,0.14159540832042694,0.44105780124664307,0.032122690230607986,0.04632025212049484,0.046880923211574554,-131.6625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
262,2072.8,7.661,6.6619720458984375,5.548945784568787,0.0,3.824688428721856e-05,1.0,0.75775146484375,5.2951848771837025,0,5.00000019073486,2.0,0.00044051549660113515,0.10734730958938599,0.6189674139022827,0.14205965399742126,0.44332605600357056,0.03178516775369644,0.04650842025876045,0.046619024127721786,-222.27499999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
263,2080.5,7.74,6.470338702201843,5.73647153377533,0.0,3.835315237665782e-05,1.0,0.760498046875,5.2951848771837025,0,5.0000005722045575,1.9999999403953543,0.00043997920266653087,0.10745466500520706,0.6196920275688171,0.14274370670318604,0.4467287063598633,0.031372420489788055,0.04646771028637886,0.04640595242381096,-117.57499999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
264,2088.6,8.092,7.361472487449646,5.828303575515747,0.0,3.83948508897447e-05,1.0,0.74072265625,5.2951848771837025,0,5.0000005722045575,1.999999880790707,0.0004394408316965956,0.10691854357719421,0.6194312572479248,0.1417635679244995,0.443191796541214,0.031184682622551918,0.04643946886062622,0.046238284558057785,-145.675,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
265,2097.1,8.518,4.634444832801819,7.141106367111206,0.0,3.837579151877435e-05,1.0,0.72760009765625,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.0004389003895788679,0.10679060965776443,0.6195542812347412,0.14078889787197113,0.43948906660079956,0.03111748956143856,0.046388354152441025,0.046160683035850525,-101.32499999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
266,2105.4,8.275,6.606992840766907,7.7524049282073975,0.0,3.8364949432434514e-05,1.0,0.74737548828125,5.2951848771837025,0,5.0000005722045575,2.000000119209286,0.00043835788222353625,0.1058577448129654,0.6191524863243103,0.13916927576065063,0.4332083463668823,0.03103097900748253,0.04637639969587326,0.04606141149997711,-186.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
267,2112.8,7.375,6.125766694545746,4.72393536567688,0.0,3.833633127214853e-05,1.0,0.75732421875,5.2951848771837025,0,4.999999618530259,1.9999999403953543,0.00043781331556337426,0.10576798766851425,0.6192178726196289,0.13872429728507996,0.4316766560077667,0.030937951058149338,0.0463448092341423,0.04593775421380997,-231.7625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
268,2120.2,7.353,9.360633134841919,6.5375136733055115,0.0,3.8342106563504785e-05,1.0,0.77557373046875,5.2951848771837025,0,4.999999809265133,1.9999997615814067,0.0004372666955536756,0.10531464219093323,0.619238555431366,0.138233482837677,0.4298088550567627,0.03082605078816414,0.046387359499931335,0.045911673456430435,-127.125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
269,2127.3,7.19,6.538214087486267,7.730145454406738,0.0,3.835108691419009e-05,1.0,0.78204345703125,5.2951848771837025,0,5.00000019073486,1.999999880790707,0.0004367180281721891,0.10483986139297485,0.6196219325065613,0.13742317259311676,0.42700624465942383,0.03067709133028984,0.04605377838015556,0.045955590903759,-288.7875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
270,2134.8,7.496,7.147706031799316,5.246851205825806,0.0,3.842933347186772e-05,1.0,0.76910400390625,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.0004361673194190534,0.10436255484819412,0.6203834414482117,0.13784240186214447,0.42906731367111206,0.030574297532439232,0.045681171119213104,0.04604686051607132,-104.5625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
271,2142.9,8.034,5.402841210365295,4.763465642929077,0.0,3.851744259009138e-05,1.0,0.744384765625,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.0004356145753167311,0.10380463302135468,0.6210227608680725,0.13811366260051727,0.4303455650806427,0.030588814988732338,0.04546283185482025,0.04605744779109955,-85.85,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
272,2150.8,7.922,6.430582523345947,4.665937781333923,0.0,3.8602167478529736e-05,1.0,0.75201416015625,5.2951848771837025,0,5.0,1.9999997615814067,0.0004350598019099433,0.10363568365573883,0.622031569480896,0.13880613446235657,0.43273892998695374,0.030558578670024872,0.04579640179872513,0.04613057151436806,-78.61250000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
273,2159.3,8.509,5.748243868350983,3.732858657836914,0.0,3.876231403410202e-05,1.0,0.7318115234375,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.00043450300526560304,0.10435637831687927,0.6234138607978821,0.13959893584251404,0.4356871545314789,0.030360613018274307,0.04611780494451523,0.046230215579271317,-119.13750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
274,2167.6,8.277,6.1718361377716064,3.2763575315475464,0.0,3.8902640881133266e-05,1.0,0.743408203125,5.2951848771837025,0,5.0,2.0,0.00043394419147274913,0.10477098077535629,0.6243430972099304,0.13994625210762024,0.4369432032108307,0.030210798606276512,0.04634557291865349,0.04628545790910721,9.737500000000004,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
275,2175.2,7.618,7.267867088317871,5.6291332840919495,0.0,3.9027918319334276e-05,1.0,0.77362060546875,5.2951848771837025,0,5.000000381469712,1.9999999403953543,0.0004333833666424797,0.10519890487194061,0.6255408525466919,0.13994349539279938,0.4370376765727997,0.02993934229016304,0.046544816344976425,0.04625215381383896,-113.275,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
276,2183.5,8.309,6.302988409996033,5.1590253710746765,0.0,3.9207961890497245e-05,1.0,0.7452392578125,5.2951848771837025,0,5.0,1.9999998211860577,0.0004328205369078853,0.10581882297992706,0.6268357634544373,0.13984429836273193,0.43658772110939026,0.029629195109009743,0.04693100228905678,0.04622926563024521,-30.050000000000008,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
277,2191.3,7.812,6.697358250617981,5.429995894432068,0.0,3.933325115212938e-05,1.0,0.76751708984375,5.2951848771837025,0,4.999999809265133,2.0,0.0004322557084239817,0.10623089969158173,0.6278439164161682,0.1394108682870865,0.4347350597381592,0.029358869418501854,0.047236889600753784,0.0463126115500927,-196.02499999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
278,2199.4,8.083,5.426849961280823,5.906610429286957,0.0,3.9439136344299186e-05,1.0,0.74810791015625,5.2951848771837025,0,5.00000019073486,1.999999880790707,0.0004316888873676427,0.10567420721054077,0.6280084848403931,0.1386570930480957,0.4315720796585083,0.02908635511994362,0.0476478673517704,0.0463220551609993,-244.8375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
279,2207.4,7.959,6.9297449588775635,4.538298606872559,0.0,3.9438079511455726e-05,1.0,0.75604248046875,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.00043112007993753256,0.10464939475059509,0.6279372572898865,0.138595312833786,0.431477814912796,0.028828831389546394,0.04770548641681671,0.046369146555662155,-166.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
280,2215.1,7.73,6.545307040214539,3.2868345081806183,0.0,3.94290873373393e-05,1.0,0.75762939453125,5.2951848771837025,0,4.999999427795378,2.0,0.0004305492923540382,0.1044902428984642,0.6279094219207764,0.13935624063014984,0.4342983365058899,0.028844395652413368,0.047747429460287094,0.04653481766581535,-85.7625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
281,2223.1,8.049,6.155400276184082,5.878675401210785,0.0,3.9437535633624066e-05,1.0,0.77001953125,5.2951848771837025,0,4.999999809265133,2.0,0.00042997653085920115,0.10473543405532837,0.6282060742378235,0.1401645541191101,0.43767452239990234,0.02887801080942154,0.04763796180486679,0.04646774381399155,-215.64999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
282,2231.0,7.819,6.329004764556885,6.070842027664185,0.0,3.9493595068051945e-05,1.0,0.7528076171875,5.2951848771837025,0,4.999999809265133,1.9999999403953543,0.0004294018017166495,0.10553919523954391,0.628738284111023,0.14148853719234467,0.4429994821548462,0.028940856456756592,0.04750461503863335,0.04650922864675522,-68.5,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
283,2238.6,7.637,7.375000357627869,6.591763615608215,0.0,3.955452575610252e-05,1.0,0.75616455078125,5.2951848771837025,0,5.0,1.9999999403953543,0.0004288251112115289,0.10686872899532318,0.6292355060577393,0.1423613429069519,0.4465522766113281,0.02902296558022499,0.04732786491513252,0.04654230922460556,-140.425,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
284,2246.6,8.04,6.798316478729248,6.002132594585419,0.0,3.960962385463063e-05,1.0,0.75811767578125,5.2951848771837025,0,4.999999618530259,2.0,0.00042824646565043446,0.10729337483644485,0.6294094920158386,0.1429084986448288,0.4486863613128662,0.029124092310667038,0.047209080308675766,0.04661444574594498,-113.6625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
285,2254.7,8.1,6.511309266090393,7.682563900947571,0.0,3.9614429624634795e-05,1.0,0.76080322265625,5.2951848771837025,0,5.000000381469712,2.0,0.00042766587136134124,0.10793203115463257,0.6295077800750732,0.1432475596666336,0.450404554605484,0.028802964836359024,0.0473329983651638,0.04644973203539848,-151.575,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
